InspectionID,DeliveryID,InspectorID,InspectionDate,InspectedQuantity,PassedQuantity,FailedQuantity,InspectionScore,InspectionResult
INS025479,DEL025479,EMP0054,2026-01-20,525,525,0,97.81,Pass
INS025480,DEL025480,EMP0187,2024-12-20,2504,2503,1,81.55,Minor Issue
INS025481,DEL025481,EMP0089,2024-12-22,82,82,0,97.28,Pass
INS025482,DEL025482,EMP0096,2025-06-04,555,555,0,99.57,Pass
INS025483,DEL025483,EMP0043,2025-08-31,1682,1682,0,97.26,Pass
INS025484,DEL025484,EMP0028,2024-09-22,541,531,10,84.74,Minor Issue
INS025485,DEL025485,EMP0051,2026-02-16,1733,1733,0,97.56,Pass
INS025486,DEL025486,EMP0054,2026-03-29,562,562,0,99.1,Pass
INS025487,DEL025487,EMP0060,2025-01-23,621,619,2,82.02,Minor Issue
INS025488,DEL025488,EMP0160,2026-02-08,1728,1728,0,95.78,Pass
INS025489,DEL025489,EMP0154,2025-09-01,1204,1204,0,97.55,Pass
INS025490,DEL025490,EMP0051,2025-07-20,1342,1342,0,98.82,Pass
INS025491,DEL025491,EMP0066,2024-08-09,2155,2155,0,97.96,Pass
INS025492,DEL025492,EMP0115,2025-07-08,1165,1165,0,95.69,Pass
INS025493,DEL025493,EMP0001,2025-01-24,51,49,2,50.86,Fail
INS025494,DEL025494,EMP0109,2025-04-04,2729,2729,0,96.38,Pass
INS025495,DEL025495,EMP0014,2025-04-29,1457,1457,0,96.54,Pass
INS025496,DEL025496,EMP0007,2025-06-12,956,946,10,92.15,Minor Issue
INS025497,DEL025497,EMP0045,2025-12-20,3337,3337,0,96.29,Pass
INS025498,DEL025498,EMP0197,2025-07-11,1448,1448,0,99.61,Pass
INS025499,DEL025499,EMP0183,2026-03-11,1179,1179,0,97.07,Pass
INS025500,DEL025500,EMP0051,2025-06-11,1493,1493,0,99.9,Pass
INS025501,DEL025501,EMP0045,2025-02-26,2225,2225,0,96.12,Pass
INS025502,DEL025502,EMP0040,2025-01-11,2111,2111,0,97.18,Pass
INS025503,DEL025503,EMP0184,2026-03-11,973,972,1,84.65,Minor Issue
INS025504,DEL025504,EMP0090,2025-02-10,1055,1055,0,99.07,Pass
INS025505,DEL025505,EMP0010,2025-02-03,1668,1668,0,98.25,Pass
INS025506,DEL025506,EMP0001,2026-03-16,639,639,0,97.82,Pass
INS025507,DEL025507,EMP0180,2024-12-09,1188,1188,0,99.77,Pass
INS025508,DEL025508,EMP0077,2026-06-19,2637,2637,0,98.59,Pass
INS025509,DEL025509,EMP0091,2024-11-22,368,367,1,89.11,Minor Issue
INS025510,DEL025510,EMP0006,2024-11-17,3943,3943,0,97.17,Pass
INS025511,DEL025511,EMP0091,2025-11-10,1739,1739,0,99.78,Pass
INS025512,DEL025512,EMP0180,2025-09-13,94,94,0,96.99,Pass
INS025513,DEL025513,EMP0061,2025-08-24,772,772,0,95.9,Pass
INS025514,DEL025514,EMP0190,2024-07-29,1163,1163,0,98.26,Pass
INS025515,DEL025515,EMP0180,2026-04-22,207,206,1,89.4,Minor Issue
INS025516,DEL025516,EMP0116,2025-06-20,446,446,0,95.48,Pass
INS025517,DEL025517,EMP0076,2025-08-28,2424,2424,0,95.78,Pass
INS025518,DEL025518,EMP0163,2025-11-21,547,537,10,90.51,Minor Issue
INS025519,DEL025519,EMP0144,2025-11-17,2807,2805,2,89.16,Minor Issue
INS025520,DEL025520,EMP0007,2025-11-18,1446,1446,0,96.9,Pass
INS025521,DEL025521,EMP0042,2025-02-19,948,948,0,99.49,Pass
INS025522,DEL025522,EMP0136,2025-07-09,812,812,0,97.17,Pass
INS025523,DEL025523,EMP0096,2024-09-03,997,995,2,91.11,Minor Issue
INS025524,DEL025524,EMP0180,2024-11-27,32,32,0,99.5,Pass
INS025525,DEL025525,EMP0129,2025-11-24,3074,3074,0,97.77,Pass
INS025526,DEL025526,EMP0198,2024-09-20,1184,1184,0,98.38,Pass
INS025527,DEL025527,EMP0045,2024-10-02,725,725,0,99.66,Pass
INS025528,DEL025528,EMP0003,2025-09-23,1044,1044,0,96.44,Pass
INS025529,DEL025529,EMP0045,2025-06-08,2110,2108,2,89.45,Minor Issue
INS025530,DEL025530,EMP0042,2025-06-01,3363,3363,0,97.87,Pass
INS025531,DEL025531,EMP0170,2025-01-26,752,747,5,93.4,Minor Issue
INS025532,DEL025532,EMP0180,2026-01-12,571,571,0,96.86,Pass
INS025533,DEL025533,EMP0187,2025-10-28,2810,2810,0,96.75,Pass
INS025534,DEL025534,EMP0006,2024-10-27,3000,3000,0,95.6,Pass
INS025535,DEL025535,EMP0188,2025-06-26,618,616,2,89.12,Minor Issue
INS025536,DEL025536,EMP0009,2025-10-24,1789,1784,5,89.13,Minor Issue
INS025537,DEL025537,EMP0011,2025-07-16,4064,4064,0,97.28,Pass
INS025538,DEL025538,EMP0172,2025-10-29,1330,1325,5,82.49,Minor Issue
INS025539,DEL025539,EMP0017,2025-06-30,471,471,0,97.2,Pass
INS025540,DEL025540,EMP0107,2025-09-23,535,535,0,96.3,Pass
INS025541,DEL025541,EMP0089,2025-09-03,1111,1111,0,98.3,Pass
INS025542,DEL025542,EMP0146,2026-05-27,1183,1183,0,96.16,Pass
INS025543,DEL025543,EMP0066,2026-05-28,2151,2151,0,97.35,Pass
INS025544,DEL025544,EMP0092,2026-01-24,952,951,1,92.61,Minor Issue
INS025545,DEL025545,EMP0195,2024-11-05,3564,3564,0,99.93,Pass
INS025546,DEL025546,EMP0190,2025-10-14,923,923,0,95.04,Pass
INS025547,DEL025547,EMP0089,2025-10-24,2261,2261,0,98.25,Pass
INS025548,DEL025548,EMP0001,2025-07-29,2658,2658,0,98.31,Pass
INS025549,DEL025549,EMP0123,2025-08-13,306,306,0,100.0,Pass
INS025550,DEL025550,EMP0014,2025-05-24,3131,3131,0,96.1,Pass
INS025551,DEL025551,EMP0165,2025-02-28,1487,1487,0,98.34,Pass
INS025552,DEL025552,EMP0045,2024-09-22,2705,2705,0,96.48,Pass
INS025553,DEL025553,EMP0014,2026-03-14,2248,2248,0,97.76,Pass
INS025554,DEL025554,EMP0060,2025-09-21,807,807,0,97.45,Pass
INS025555,DEL025555,EMP0180,2026-05-16,3012,3012,0,98.71,Pass
INS025556,DEL025556,EMP0156,2025-03-25,855,855,0,96.47,Pass
INS025557,DEL025557,EMP0044,2024-09-11,1506,1506,0,97.67,Pass
INS025558,DEL025558,EMP0011,2024-08-11,3638,3638,0,99.88,Pass
INS025559,DEL025559,EMP0183,2025-07-01,4234,4229,5,91.88,Minor Issue
INS025560,DEL025560,EMP0194,2025-12-31,481,481,0,97.48,Pass
INS025561,DEL025561,EMP0190,2025-03-02,306,306,0,98.25,Pass
INS025562,DEL025562,EMP0054,2026-06-20,155,135,20,69.21,Fail
INS025563,DEL025563,EMP0163,2026-01-01,1724,1724,0,97.24,Pass
INS025564,DEL025564,EMP0046,2024-12-15,1023,1023,0,99.54,Pass
INS025565,DEL025565,EMP0195,2024-11-13,2233,2233,0,97.19,Pass
INS025566,DEL025566,EMP0144,2025-03-10,1901,1901,0,97.34,Pass
INS025567,DEL025567,EMP0001,2025-02-25,1436,1435,1,87.13,Minor Issue
INS025568,DEL025568,EMP0090,2025-04-29,832,832,0,95.48,Pass
INS025569,DEL025569,EMP0042,2025-01-31,2305,2305,0,95.61,Pass
INS025570,DEL025570,EMP0180,2025-04-22,3027,3027,0,97.33,Pass
INS025571,DEL025571,EMP0197,2025-07-18,2639,2639,0,98.79,Pass
INS025572,DEL025572,EMP0109,2025-07-14,557,547,10,88.4,Minor Issue
INS025573,DEL025573,EMP0165,2025-08-24,922,922,0,97.54,Pass
INS025574,DEL025574,EMP0188,2025-02-08,836,836,0,99.51,Pass
INS025575,DEL025575,EMP0112,2025-07-30,3143,3143,0,95.88,Pass
INS025576,DEL025576,EMP0001,2026-05-18,885,884,1,86.8,Minor Issue
INS025577,DEL025577,EMP0109,2025-07-15,1866,1866,0,98.45,Pass
INS025578,DEL025578,EMP0077,2026-01-11,1965,1965,0,98.67,Pass
INS025579,DEL025579,EMP0011,2025-04-06,57,56,1,81.6,Minor Issue
INS025580,DEL025580,EMP0028,2026-01-14,2047,2047,0,96.2,Pass
INS025581,DEL025581,EMP0066,2025-04-26,2081,2081,0,98.15,Pass
INS025582,DEL025582,EMP0007,2026-03-06,3360,3360,0,99.36,Pass
INS025583,DEL025583,EMP0007,2025-05-23,635,635,0,98.74,Pass
INS025584,DEL025584,EMP0014,2026-02-26,705,705,0,99.49,Pass
INS025585,DEL025585,EMP0123,2025-04-24,1121,1121,0,98.73,Pass
INS025586,DEL025586,EMP0146,2025-07-07,2742,2742,0,98.01,Pass
INS025587,DEL025587,EMP0043,2026-05-25,753,753,0,96.04,Pass
INS025588,DEL025588,EMP0172,2025-02-09,78,78,0,99.29,Pass
INS025589,DEL025589,EMP0042,2025-04-17,1252,1251,1,88.56,Minor Issue
INS025590,DEL025590,EMP0066,2026-01-20,72,71,1,85.12,Minor Issue
INS025591,DEL025591,EMP0054,2026-03-18,2833,2833,0,99.16,Pass
INS025592,DEL025592,EMP0163,2025-10-02,1897,1897,0,99.88,Pass
INS025593,DEL025593,EMP0183,2024-09-30,501,501,0,99.0,Pass
INS025594,DEL025594,EMP0190,2025-10-09,1529,1529,0,99.02,Pass
INS025595,DEL025595,EMP0017,2024-07-21,235,235,0,96.33,Pass
INS025596,DEL025596,EMP0009,2025-10-26,3299,3296,3,87.95,Minor Issue
INS025597,DEL025597,EMP0027,2025-10-14,1995,1995,0,96.16,Pass
INS025598,DEL025598,EMP0188,2025-11-15,3314,3314,0,97.48,Pass
INS025599,DEL025599,EMP0129,2025-01-22,743,743,0,97.11,Pass
INS025600,DEL025600,EMP0110,2025-04-15,1038,1033,5,90.83,Minor Issue
INS025601,DEL025601,EMP0172,2025-06-26,332,332,0,99.25,Pass
INS025602,DEL025602,EMP0129,2025-11-12,2121,2119,2,93.82,Minor Issue
INS025603,DEL025603,EMP0172,2024-11-29,3250,3250,0,99.09,Pass
INS025604,DEL025604,EMP0006,2026-01-06,44,44,0,95.67,Pass
INS025605,DEL025605,EMP0186,2026-06-06,1783,1783,0,98.44,Pass
INS025606,DEL025606,EMP0046,2026-01-14,2610,2610,0,99.27,Pass
INS025607,DEL025607,EMP0014,2026-01-05,1412,1412,0,96.92,Pass
INS025608,DEL025608,EMP0027,2025-05-04,1023,1023,0,98.48,Pass
INS025609,DEL025609,EMP0044,2025-07-06,2966,2966,0,99.78,Pass
INS025610,DEL025610,EMP0076,2025-10-11,1397,1396,1,91.29,Minor Issue
INS025611,DEL025611,EMP0165,2025-05-15,713,713,0,96.64,Pass
INS025612,DEL025612,EMP0183,2026-08-01,1009,1009,0,95.25,Pass
INS025613,DEL025613,EMP0165,2025-02-25,1014,1014,0,97.64,Pass
INS025614,DEL025614,EMP0109,2025-09-17,1391,1391,0,95.1,Pass
INS025615,DEL025615,EMP0197,2024-10-10,2406,2404,2,89.61,Minor Issue
INS025616,DEL025616,EMP0165,2024-07-14,884,884,0,97.35,Pass
INS025617,DEL025617,EMP0080,2025-12-24,1571,1571,0,98.51,Pass
INS025618,DEL025618,EMP0089,2024-08-26,2769,2769,0,99.32,Pass
INS025619,DEL025619,EMP0183,2025-06-21,1065,1063,2,87.65,Minor Issue
INS025620,DEL025620,EMP0165,2024-09-23,2146,2141,5,91.91,Minor Issue
INS025621,DEL025621,EMP0006,2025-02-28,1511,1511,0,95.37,Pass
INS025622,DEL025622,EMP0117,2026-03-14,630,630,0,98.61,Pass
INS025623,DEL025623,EMP0183,2026-03-20,2568,2568,0,99.7,Pass
INS025624,DEL025624,EMP0045,2026-03-20,4630,4628,2,83.82,Minor Issue
INS025625,DEL025625,EMP0136,2025-09-05,51,51,0,98.44,Pass
INS025626,DEL025626,EMP0085,2026-02-20,164,164,0,99.15,Pass
INS025627,DEL025627,EMP0042,2025-04-24,1679,1679,0,98.23,Pass
INS025628,DEL025628,EMP0162,2024-12-18,3534,3534,0,96.97,Pass
INS025629,DEL025629,EMP0045,2025-09-30,1156,1156,0,97.71,Pass
INS025630,DEL025630,EMP0079,2026-02-18,4264,4264,0,96.08,Pass
INS025631,DEL025631,EMP0112,2025-08-13,4033,4033,0,98.72,Pass
INS025632,DEL025632,EMP0021,2025-12-30,405,405,0,96.54,Pass
INS025633,DEL025633,EMP0022,2024-08-26,484,484,0,96.52,Pass
INS025634,DEL025634,EMP0117,2024-10-04,257,257,0,98.51,Pass
INS025635,DEL025635,EMP0134,2025-01-11,265,265,0,97.32,Pass
INS025636,DEL025636,EMP0046,2026-06-29,1597,1597,0,96.76,Pass
INS025637,DEL025637,EMP0041,2025-01-31,872,867,5,83.25,Minor Issue
INS025638,DEL025638,EMP0123,2025-08-06,967,967,0,98.58,Pass
INS025639,DEL025639,EMP0051,2024-11-08,963,963,0,95.81,Pass
INS025640,DEL025640,EMP0054,2024-12-23,683,683,0,97.95,Pass
INS025641,DEL025641,EMP0041,2025-09-01,1146,1146,0,98.19,Pass
INS025642,DEL025642,EMP0041,2026-06-11,585,585,0,97.98,Pass
INS025643,DEL025643,EMP0042,2025-06-06,927,927,0,96.13,Pass
INS025644,DEL025644,EMP0144,2024-09-27,477,477,0,97.84,Pass
INS025645,DEL025645,EMP0107,2024-08-15,978,978,0,99.21,Pass
INS025646,DEL025646,EMP0089,2026-04-05,4100,4100,0,96.61,Pass
INS025647,DEL025647,EMP0096,2026-05-09,425,420,5,86.48,Minor Issue
INS025648,DEL025648,EMP0077,2024-12-25,979,979,0,95.18,Pass
INS025649,DEL025649,EMP0006,2025-04-14,1625,1625,0,95.49,Pass
INS025650,DEL025650,EMP0001,2024-10-27,1252,1252,0,97.36,Pass
INS025651,DEL025651,EMP0163,2024-08-12,1649,1649,0,95.46,Pass
INS025652,DEL025652,EMP0003,2025-10-05,79,79,0,97.29,Pass
INS025653,DEL025653,EMP0116,2024-12-28,1537,1537,0,95.43,Pass
INS025654,DEL025654,EMP0180,2026-01-17,2579,2579,0,99.98,Pass
INS025655,DEL025655,EMP0116,2025-05-13,1222,1222,0,98.93,Pass
INS025656,DEL025656,EMP0197,2024-09-20,1346,1346,0,99.73,Pass
INS025657,DEL025657,EMP0066,2024-11-01,1634,1634,0,99.01,Pass
INS025658,DEL025658,EMP0197,2025-01-10,247,247,0,95.47,Pass
INS025659,DEL025659,EMP0186,2026-06-30,3406,3406,0,99.3,Pass
INS025660,DEL025660,EMP0045,2025-03-25,409,408,1,80.61,Minor Issue
INS025661,DEL025661,EMP0042,2025-05-22,4006,4005,1,86.99,Minor Issue
INS025662,DEL025662,EMP0134,2024-11-17,955,955,0,95.46,Pass
INS025663,DEL025663,EMP0136,2024-10-12,2287,2287,0,95.92,Pass
INS025664,DEL025664,EMP0116,2026-01-23,2644,2642,2,82.81,Minor Issue
INS025665,DEL025665,EMP0160,2025-11-19,749,749,0,95.07,Pass
INS025666,DEL025666,EMP0089,2024-10-19,1503,1503,0,95.71,Pass
INS025667,DEL025667,EMP0115,2024-11-20,1844,1844,0,95.02,Pass
INS025668,DEL025668,EMP0115,2025-03-31,3373,3373,0,99.57,Pass
INS025669,DEL025669,EMP0142,2025-05-27,914,914,0,97.59,Pass
INS025670,DEL025670,EMP0057,2026-01-24,1840,1839,1,93.06,Minor Issue
INS025671,DEL025671,EMP0134,2025-01-10,2304,2304,0,97.93,Pass
INS025672,DEL025672,EMP0116,2026-04-03,1080,1080,0,98.16,Pass
INS025673,DEL025673,EMP0116,2024-12-09,1844,1844,0,96.85,Pass
INS025674,DEL025674,EMP0044,2026-01-25,1449,1449,0,95.52,Pass
INS025675,DEL025675,EMP0090,2026-02-03,2504,2504,0,95.79,Pass
INS025676,DEL025676,EMP0051,2025-05-26,465,465,0,99.6,Pass
INS025677,DEL025677,EMP0043,2026-05-25,1849,1847,2,89.72,Minor Issue
INS025678,DEL025678,EMP0001,2025-08-29,422,422,0,95.53,Pass
INS025679,DEL025679,EMP0046,2026-04-22,2965,2965,0,98.51,Pass
INS025680,DEL025680,EMP0043,2026-06-01,3098,3098,0,95.63,Pass
INS025681,DEL025681,EMP0003,2025-08-22,1904,1904,0,96.12,Pass
INS025682,DEL025682,EMP0011,2024-11-28,793,793,0,97.24,Pass
INS025683,DEL025683,EMP0089,2025-12-19,690,690,0,98.84,Pass
INS025684,DEL025684,EMP0195,2024-09-21,1439,1439,0,98.22,Pass
INS025685,DEL025685,EMP0107,2024-11-19,2177,2177,0,98.14,Pass
INS025686,DEL025686,EMP0183,2025-05-28,2866,2864,2,92.92,Minor Issue
INS025687,DEL025687,EMP0061,2025-04-22,377,377,0,98.8,Pass
INS025688,DEL025688,EMP0109,2025-06-03,2554,2554,0,95.93,Pass
INS025689,DEL025689,EMP0115,2024-10-28,1951,1951,0,99.78,Pass
INS025690,DEL025690,EMP0197,2025-04-24,1614,1614,0,99.2,Pass
INS025691,DEL025691,EMP0115,2026-05-22,57,57,0,95.87,Pass
INS025692,DEL025692,EMP0021,2026-04-23,548,548,0,99.18,Pass
INS025693,DEL025693,EMP0092,2026-02-12,301,299,2,81.43,Minor Issue
INS025694,DEL025694,EMP0028,2024-11-25,3518,3518,0,95.2,Pass
INS025695,DEL025695,EMP0077,2026-01-02,1259,1259,0,97.6,Pass
INS025696,DEL025696,EMP0010,2025-07-03,1468,1468,0,97.06,Pass
INS025697,DEL025697,EMP0077,2025-05-20,1153,1151,2,81.69,Minor Issue
INS025698,DEL025698,EMP0080,2026-02-17,4152,4150,2,85.51,Minor Issue
INS025699,DEL025699,EMP0007,2026-05-02,1043,1042,1,81.04,Minor Issue
INS025700,DEL025700,EMP0017,2026-01-26,2496,2496,0,97.56,Pass
INS025701,DEL025701,EMP0076,2024-09-05,794,794,0,96.36,Pass
INS025702,DEL025702,EMP0115,2026-06-09,413,413,0,99.24,Pass
INS025703,DEL025703,EMP0044,2025-03-07,1525,1525,0,98.22,Pass
INS025704,DEL025704,EMP0194,2026-06-16,2409,2409,0,99.12,Pass
INS025705,DEL025705,EMP0154,2026-04-07,2239,2239,0,95.62,Pass
INS025706,DEL025706,EMP0172,2025-12-10,1115,1115,0,96.88,Pass
INS025707,DEL025707,EMP0080,2024-11-15,239,239,0,99.92,Pass
INS025708,DEL025708,EMP0055,2025-05-19,1355,1355,0,96.93,Pass
INS025709,DEL025709,EMP0006,2025-06-13,3422,3422,0,98.99,Pass
INS025710,DEL025710,EMP0154,2026-06-03,1304,1303,1,88.59,Minor Issue
INS025711,DEL025711,EMP0057,2024-09-16,352,352,0,95.95,Pass
INS025712,DEL025712,EMP0115,2025-01-17,1038,1038,0,99.3,Pass
INS025713,DEL025713,EMP0042,2025-07-12,1528,1524,4,90.87,Minor Issue
INS025714,DEL025714,EMP0010,2025-12-02,1470,1470,0,98.24,Pass
INS025715,DEL025715,EMP0021,2025-08-20,2744,2744,0,97.87,Pass
INS025716,DEL025716,EMP0186,2025-11-30,1447,1447,0,95.59,Pass
INS025717,DEL025717,EMP0109,2026-03-30,245,244,1,83.33,Minor Issue
INS025718,DEL025718,EMP0117,2025-12-05,2462,2462,0,98.9,Pass
INS025719,DEL025719,EMP0027,2026-07-23,1032,1032,0,96.28,Pass
INS025720,DEL025720,EMP0010,2026-02-18,3107,3107,0,98.81,Pass
INS025721,DEL025721,EMP0044,2026-04-25,139,139,0,99.62,Pass
INS025722,DEL025722,EMP0066,2025-04-02,174,174,0,99.29,Pass
INS025723,DEL025723,EMP0046,2025-08-02,1288,1288,0,99.92,Pass
INS025724,DEL025724,EMP0080,2025-10-29,1062,1062,0,97.09,Pass
INS025725,DEL025725,EMP0193,2026-03-05,1107,1107,0,96.55,Pass
INS025726,DEL025726,EMP0116,2024-08-22,4304,4304,0,98.26,Pass
INS025727,DEL025727,EMP0027,2026-06-02,1210,1210,0,96.21,Pass
INS025728,DEL025728,EMP0194,2024-11-28,767,767,0,98.49,Pass
INS025729,DEL025729,EMP0044,2026-05-02,419,419,0,97.36,Pass
INS025730,DEL025730,EMP0007,2025-08-23,1712,1692,20,85.72,Minor Issue
INS025731,DEL025731,EMP0123,2024-10-24,878,878,0,99.73,Pass
INS025732,DEL025732,EMP0107,2026-03-01,1048,1048,0,96.99,Pass
INS025733,DEL025733,EMP0010,2026-03-11,2163,2162,1,82.59,Minor Issue
INS025734,DEL025734,EMP0021,2024-08-07,1036,1034,2,91.28,Minor Issue
INS025735,DEL025735,EMP0162,2026-03-24,2481,2481,0,99.97,Pass
INS025736,DEL025736,EMP0190,2026-03-20,2190,2190,0,96.02,Pass
INS025737,DEL025737,EMP0014,2025-09-15,1111,1111,0,98.65,Pass
INS025738,DEL025738,EMP0042,2025-05-28,1574,1574,0,97.7,Pass
INS025739,DEL025739,EMP0154,2026-05-24,692,692,0,98.27,Pass
INS025740,DEL025740,EMP0010,2024-12-07,3015,3015,0,96.61,Pass
INS025741,DEL025741,EMP0027,2025-04-25,1321,1321,0,99.01,Pass
INS025742,DEL025742,EMP0010,2025-12-19,2133,2132,1,87.03,Minor Issue
INS025743,DEL025743,EMP0110,2026-03-01,750,750,0,98.28,Pass
INS025744,DEL025744,EMP0014,2025-06-04,1164,1164,0,99.69,Pass
INS025745,DEL025745,EMP0163,2025-02-26,1545,1543,2,90.2,Minor Issue
INS025746,DEL025746,EMP0009,2025-08-25,2671,2669,2,93.36,Minor Issue
INS025747,DEL025747,EMP0160,2026-04-17,2747,2747,0,95.93,Pass
INS025748,DEL025748,EMP0107,2025-10-05,2701,2701,0,99.95,Pass
INS025749,DEL025749,EMP0136,2024-11-16,3810,3810,0,96.68,Pass
INS025750,DEL025750,EMP0006,2025-04-06,2543,2543,0,97.97,Pass
INS025751,DEL025751,EMP0184,2025-10-31,1165,1165,0,97.16,Pass
INS025752,DEL025752,EMP0136,2024-11-29,3565,3565,0,97.9,Pass
INS025753,DEL025753,EMP0134,2025-03-04,1450,1450,0,97.29,Pass
INS025754,DEL025754,EMP0003,2026-07-24,1337,1337,0,98.41,Pass
INS025755,DEL025755,EMP0195,2026-02-06,706,705,1,90.62,Minor Issue
INS025756,DEL025756,EMP0198,2025-04-01,2170,2170,0,97.8,Pass
INS025757,DEL025757,EMP0154,2026-06-23,1535,1535,0,97.35,Pass
INS025758,DEL025758,EMP0143,2025-04-08,169,169,0,95.09,Pass
INS025759,DEL025759,EMP0076,2026-05-31,3469,3469,0,97.89,Pass
INS025760,DEL025760,EMP0170,2024-10-30,2851,2851,0,98.43,Pass
INS025761,DEL025761,EMP0060,2026-03-16,3839,3839,0,98.85,Pass
INS025762,DEL025762,EMP0028,2024-08-21,1191,1191,0,97.08,Pass
INS025763,DEL025763,EMP0040,2025-12-26,1015,1015,0,99.04,Pass
INS025764,DEL025764,EMP0017,2025-01-30,372,372,0,99.56,Pass
INS025765,DEL025765,EMP0040,2026-07-09,3667,3665,2,84.94,Minor Issue
INS025766,DEL025766,EMP0003,2025-08-02,417,417,0,95.46,Pass
INS025767,DEL025767,EMP0014,2026-06-27,2384,2384,0,96.31,Pass
INS025768,DEL025768,EMP0017,2025-07-17,1004,1004,0,95.84,Pass
INS025769,DEL025769,EMP0090,2026-04-24,782,782,0,97.36,Pass
INS025770,DEL025770,EMP0022,2026-07-07,586,586,0,96.78,Pass
INS025771,DEL025771,EMP0180,2025-05-26,2784,2784,0,97.29,Pass
INS025772,DEL025772,EMP0187,2025-07-17,1810,1810,0,95.28,Pass
INS025773,DEL025773,EMP0116,2025-09-11,2506,2506,0,96.94,Pass
INS025774,DEL025774,EMP0060,2026-06-17,2672,2672,0,95.92,Pass
INS025775,DEL025775,EMP0197,2025-02-24,3138,3128,10,84.44,Minor Issue
INS025776,DEL025776,EMP0183,2024-08-13,273,273,0,98.05,Pass
INS025777,DEL025777,EMP0091,2026-06-30,2040,2035,5,81.97,Minor Issue
INS025778,DEL025778,EMP0085,2024-12-17,1617,1616,1,84.15,Minor Issue
INS025779,DEL025779,EMP0061,2025-01-16,1929,1929,0,97.53,Pass
INS025780,DEL025780,EMP0092,2026-02-10,190,170,20,67.25,Fail
INS025781,DEL025781,EMP0162,2025-11-20,132,132,0,98.83,Pass
INS025782,DEL025782,EMP0136,2024-08-02,2557,2555,2,89.74,Minor Issue
INS025783,DEL025783,EMP0076,2025-12-05,1277,1275,2,87.67,Minor Issue
INS025784,DEL025784,EMP0146,2024-08-15,3781,3781,0,95.98,Pass
INS025785,DEL025785,EMP0009,2025-07-18,1633,1633,0,98.47,Pass
INS025786,DEL025786,EMP0017,2026-06-28,324,324,0,95.04,Pass
INS025787,DEL025787,EMP0115,2026-01-25,3242,3242,0,98.86,Pass
INS025788,DEL025788,EMP0022,2026-07-24,1760,1755,5,82.62,Minor Issue
INS025789,DEL025789,EMP0090,2024-11-09,423,423,0,98.28,Pass
INS025790,DEL025790,EMP0163,2025-06-09,855,845,10,82.73,Minor Issue
INS025791,DEL025791,EMP0096,2025-01-25,1692,1692,0,96.31,Pass
INS025792,DEL025792,EMP0092,2024-09-03,601,600,1,91.2,Minor Issue
INS025793,DEL025793,EMP0187,2025-11-27,259,254,5,86.15,Minor Issue
INS025794,DEL025794,EMP0061,2026-06-23,812,812,0,95.12,Pass
INS025795,DEL025795,EMP0051,2025-07-18,1611,1611,0,95.73,Pass
INS025796,DEL025796,EMP0154,2024-11-27,2959,2959,0,99.89,Pass
INS025797,DEL025797,EMP0045,2024-12-30,2040,2035,5,86.7,Minor Issue
INS025798,DEL025798,EMP0060,2025-11-19,189,189,0,95.92,Pass
INS025799,DEL025799,EMP0006,2024-09-20,501,501,0,95.09,Pass
INS025800,DEL025800,EMP0092,2025-08-13,1142,1142,0,98.21,Pass
INS025801,DEL025801,EMP0109,2024-10-21,3104,3104,0,97.29,Pass
INS025802,DEL025802,EMP0107,2025-02-21,3806,3806,0,96.03,Pass
INS025803,DEL025803,EMP0003,2025-08-23,3371,3371,0,95.28,Pass
INS025804,DEL025804,EMP0092,2025-04-17,3913,3913,0,97.72,Pass
INS025805,DEL025805,EMP0090,2025-08-01,2550,2545,5,84.22,Minor Issue
INS025806,DEL025806,EMP0154,2026-02-14,1280,1280,0,95.3,Pass
INS025807,DEL025807,EMP0090,2024-11-12,2550,2550,0,96.86,Pass
INS025808,DEL025808,EMP0146,2025-08-13,1753,1748,5,91.88,Minor Issue
INS025809,DEL025809,EMP0107,2025-10-21,1867,1867,0,98.71,Pass
INS025810,DEL025810,EMP0017,2025-07-26,3176,3173,3,90.45,Minor Issue
INS025811,DEL025811,EMP0096,2024-10-01,199,199,0,96.27,Pass
INS025812,DEL025812,EMP0055,2025-01-26,1633,1633,0,96.59,Pass
INS025813,DEL025813,EMP0170,2025-07-09,1428,1428,0,99.6,Pass
INS025814,DEL025814,EMP0156,2024-11-10,961,961,0,95.75,Pass
INS025815,DEL025815,EMP0180,2026-03-11,1464,1464,0,97.06,Pass
INS025816,DEL025816,EMP0054,2025-11-13,3843,3843,0,95.15,Pass
INS025817,DEL025817,EMP0080,2025-11-20,317,317,0,95.01,Pass
INS025818,DEL025818,EMP0017,2025-09-15,1845,1840,5,90.86,Minor Issue
INS025819,DEL025819,EMP0198,2025-06-10,3035,3035,0,96.16,Pass
INS025820,DEL025820,EMP0089,2024-10-23,3779,3779,0,95.02,Pass
INS025821,DEL025821,EMP0046,2025-08-01,2523,2498,25,92.93,Minor Issue
INS025822,DEL025822,EMP0091,2024-12-08,2477,2477,0,96.64,Pass
INS025823,DEL025823,EMP0162,2024-08-26,2528,2527,1,86.93,Minor Issue
INS025824,DEL025824,EMP0111,2025-09-02,105,103,2,81.08,Minor Issue
INS025825,DEL025825,EMP0046,2025-07-06,2296,2296,0,98.38,Pass
INS025826,DEL025826,EMP0112,2026-03-14,1729,1729,0,95.16,Pass
