POLineID,PO_ID,PartID,OrderedQuantity,UnitCost,LineTotal
POL047827,PO014661,PRT0466,4798,27.75,133144.5
POL047828,PO015476,PRT0596,2721,22.02,59916.42
POL047829,PO008581,PRT0704,1872,10.73,20086.56
POL047830,PO011582,PRT0012,3265,22.81,74474.65
POL047831,PO019586,PRT0265,3355,27.06,90786.3
POL047832,PO001634,PRT0864,203,139.31,28279.93
POL047833,PO009790,PRT0591,4620,35.07,162023.4
POL047834,PO015955,PRT0303,2676,60.21,161121.96
POL047835,PO018107,PRT0485,1172,18.08,21189.76
POL047836,PO008579,PRT0051,3706,156.09,578469.54
POL047837,PO005622,PRT0937,323,33.05,10675.15
POL047838,PO011681,PRT0899,1836,318.66,585059.76
POL047839,PO009174,PRT0010,2201,51.11,112493.11
POL047840,PO006970,PRT0345,4175,68.92,287741.0
POL047841,PO005612,PRT0429,539,300.98,162228.22
POL047842,PO015566,PRT0798,2529,57.12,144456.48
POL047843,PO014222,PRT0590,1632,16.7,27254.4
POL047844,PO007538,PRT0312,4067,79.76,324383.92
POL047845,PO000534,PRT0395,2876,292.48,841172.48
POL047846,PO005685,PRT0568,258,14.78,3813.24
POL047847,PO016627,PRT0318,3397,101.19,343742.43
POL047848,PO010752,PRT0802,2806,62.87,176413.22
POL047849,PO014570,PRT0262,1867,31.58,58959.86
POL047850,PO018401,PRT0099,3875,33.25,128843.75
POL047851,PO018171,PRT0275,1307,15.1,19735.7
POL047852,PO003390,PRT0849,4802,19.88,95463.76
POL047853,PO016199,PRT0862,3520,9.85,34672.0
POL047854,PO006347,PRT0204,2292,220.71,505867.32
POL047855,PO013784,PRT0275,2441,15.1,36859.1
POL047856,PO012845,PRT0531,624,55.2,34444.8
POL047857,PO005767,PRT0534,4560,38.11,173781.6
POL047858,PO010228,PRT0328,3335,62.39,208070.65
POL047859,PO015181,PRT0833,1648,14.83,24439.84
POL047860,PO008463,PRT0830,3038,101.41,308083.58
POL047861,PO008101,PRT0927,2553,21.18,54072.54
POL047862,PO001461,PRT0300,4006,54.8,219528.8
POL047863,PO012302,PRT0975,1936,23.17,44857.12
POL047864,PO000390,PRT0705,2231,35.82,79914.42
POL047865,PO012442,PRT0140,4056,12.37,50172.72
POL047866,PO018647,PRT0014,2561,7.17,18362.37
POL047867,PO012733,PRT0709,4864,6.26,30448.64
POL047868,PO016571,PRT0791,144,46.7,6724.8
POL047869,PO008257,PRT0263,2671,2.48,6624.08
POL047870,PO000102,PRT0435,4261,110.15,469349.15
POL047871,PO002744,PRT0970,1579,10.54,16642.66
POL047872,PO010621,PRT0907,160,35.14,5622.4
POL047873,PO003138,PRT0716,4457,80.05,356782.85
POL047874,PO015037,PRT0735,4976,75.44,375389.44
POL047875,PO000579,PRT0837,1117,114.48,127874.16
POL047876,PO009684,PRT0683,2689,21.77,58539.53
POL047877,PO017044,PRT0574,2109,27.79,58609.11
POL047878,PO005124,PRT0780,1572,54.41,85532.52
POL047879,PO010781,PRT0396,4515,22.75,102716.25
POL047880,PO000640,PRT0381,4395,56.41,247921.95
POL047881,PO011977,PRT0358,760,64.6,49096.0
POL047882,PO007216,PRT0320,1627,29.84,48549.68
POL047883,PO007711,PRT0636,1713,8.81,15091.53
POL047884,PO004059,PRT0910,1929,186.91,360549.39
POL047885,PO008438,PRT0523,810,19.49,15786.9
POL047886,PO018793,PRT0564,4463,55.16,246179.08
POL047887,PO015263,PRT0470,4254,70.85,301395.9
POL047888,PO008242,PRT0690,1034,47.25,48856.5
POL047889,PO011978,PRT0592,2723,98.03,266935.69
POL047890,PO010504,PRT0254,4795,231.05,1107884.75
POL047891,PO010975,PRT0169,2879,27.21,78337.59
POL047892,PO011048,PRT0057,3870,16.92,65480.4
POL047893,PO011313,PRT0310,1504,28.17,42367.68
POL047894,PO012453,PRT0886,1608,145.09,233304.72
POL047895,PO006620,PRT0423,2100,117.43,246603.0
POL047896,PO010889,PRT0828,641,21.8,13973.8
POL047897,PO012327,PRT0996,4115,26.45,108841.75
POL047898,PO013254,PRT0315,4922,94.1,463160.2
POL047899,PO019937,PRT0024,3118,10.59,33019.62
POL047900,PO015311,PRT0789,330,119.77,39524.1
POL047901,PO016681,PRT0563,1040,147.16,153046.4
POL047902,PO015629,PRT0966,2199,104.8,230455.2
POL047903,PO013219,PRT0990,784,33.84,26530.56
POL047904,PO006974,PRT0883,4481,22.39,100329.59
POL047905,PO014521,PRT0564,1412,55.16,77885.92
POL047906,PO017059,PRT0145,1591,200.08,318327.28
POL047907,PO010302,PRT0851,2728,20.12,54887.36
POL047908,PO019831,PRT0609,3564,20.52,73133.28
POL047909,PO017208,PRT0473,2166,9.85,21335.1
POL047910,PO016969,PRT0806,2998,25.86,77528.28
POL047911,PO001089,PRT0942,401,66.55,26686.55
POL047912,PO018830,PRT0287,476,29.33,13961.08
POL047913,PO012935,PRT0019,293,16.02,4693.86
POL047914,PO000693,PRT0773,175,54.92,9611.0
POL047915,PO019704,PRT0483,3430,9.16,31418.8
POL047916,PO016409,PRT0725,3486,37.97,132363.42
POL047917,PO011982,PRT0251,1524,12.08,18409.92
POL047918,PO012200,PRT0592,3706,98.03,363299.18
POL047919,PO011505,PRT0016,1909,21.12,40318.08
POL047920,PO019652,PRT0549,1565,44.56,69736.4
POL047921,PO004130,PRT0293,4960,20.67,102523.2
POL047922,PO006780,PRT0182,4005,16.68,66803.4
POL047923,PO015353,PRT0220,1026,35.36,36279.36
POL047924,PO011002,PRT0478,1541,42.48,65461.68
POL047925,PO019278,PRT0717,1297,144.77,187766.69
POL047926,PO008924,PRT0099,1604,33.25,53333.0
POL047927,PO003543,PRT0157,2697,147.32,397322.04
POL047928,PO012184,PRT0306,1918,36.37,69757.66
POL047929,PO009926,PRT0132,4994,34.98,174690.12
POL047930,PO000901,PRT0548,326,99.65,32485.9
POL047931,PO000974,PRT0631,1066,8.55,9114.3
POL047932,PO017734,PRT0382,1666,75.12,125149.92
POL047933,PO008524,PRT0356,466,14.85,6920.1
POL047934,PO007822,PRT0678,1082,278.12,300925.84
POL047935,PO015354,PRT0264,2783,14.59,40603.97
POL047936,PO007841,PRT0742,1624,33.95,55134.8
POL047937,PO018000,PRT0540,1598,20.87,33350.26
POL047938,PO007018,PRT0580,4810,235.48,1132658.8
POL047939,PO007807,PRT0278,1378,20.49,28235.22
POL047940,PO019224,PRT0585,4195,110.61,464008.95
POL047941,PO013797,PRT0759,594,42.95,25512.3
POL047942,PO019962,PRT0923,3205,155.31,497768.55
POL047943,PO002288,PRT0013,3475,40.19,139660.25
POL047944,PO000394,PRT0040,206,38.76,7984.56
POL047945,PO018505,PRT0408,416,29.55,12292.8
POL047946,PO001592,PRT0360,2495,17.09,42639.55
POL047947,PO011796,PRT0414,3847,375.51,1444586.97
POL047948,PO004683,PRT0683,3214,21.77,69968.78
POL047949,PO014206,PRT0753,4124,15.17,62561.08
POL047950,PO016548,PRT0930,1792,31.42,56304.64
POL047951,PO012987,PRT0541,2586,64.62,167107.32
POL047952,PO000593,PRT0688,2728,24.54,66945.12
POL047953,PO004155,PRT0039,2188,41.11,89948.68
POL047954,PO005106,PRT0812,2412,23.29,56175.48
POL047955,PO011938,PRT0655,1573,595.4,936564.2
POL047956,PO017703,PRT0705,360,35.82,12895.2
POL047957,PO015179,PRT0918,655,38.45,25184.75
POL047958,PO008561,PRT0466,4307,27.75,119519.25
POL047959,PO001353,PRT0312,3564,79.76,284264.64
POL047960,PO009183,PRT0018,4119,167.04,688037.76
POL047961,PO013280,PRT0178,675,105.94,71509.5
POL047962,PO019523,PRT0069,4526,44.23,200184.98
POL047963,PO011846,PRT0783,3627,44.89,162816.03
POL047964,PO008265,PRT0419,1643,85.07,139770.01
POL047965,PO007610,PRT0358,343,64.6,22157.8
POL047966,PO000819,PRT0511,4630,108.08,500410.4
POL047967,PO008420,PRT0465,4968,30.27,150381.36
POL047968,PO019984,PRT0726,1020,80.31,81916.2
POL047969,PO012907,PRT0269,1030,23.29,23988.7
POL047970,PO008441,PRT0351,746,177.22,132206.12
POL047971,PO007177,PRT0942,4487,66.55,298609.85
POL047972,PO009242,PRT0132,1995,34.98,69785.1
POL047973,PO005066,PRT0852,1028,21.23,21824.44
POL047974,PO016008,PRT0861,4752,158.37,752574.24
POL047975,PO018669,PRT0573,98,43.01,4214.98
POL047976,PO001414,PRT0140,1004,12.37,12419.48
POL047977,PO004296,PRT0659,2969,38.8,115197.2
POL047978,PO010605,PRT0376,1667,17.92,29872.64
POL047979,PO015087,PRT0704,575,10.73,6169.75
POL047980,PO018516,PRT0372,1112,49.32,54843.84
POL047981,PO002220,PRT0396,4307,22.75,97984.25
POL047982,PO017755,PRT0488,1357,47.16,63996.12
POL047983,PO000980,PRT0603,368,310.11,114120.48
POL047984,PO007328,PRT0347,2076,10.4,21590.4
POL047985,PO015810,PRT0607,4601,17.83,82035.83
POL047986,PO003322,PRT0659,4176,38.8,162028.8
POL047987,PO019782,PRT0975,3575,23.17,82832.75
POL047988,PO014479,PRT0947,1123,30.81,34599.63
POL047989,PO007534,PRT0337,2395,17.11,40978.45
POL047990,PO001358,PRT0184,4930,48.71,240140.3
POL047991,PO010433,PRT0021,285,106.97,30486.45
POL047992,PO015959,PRT0495,3999,112.0,447888.0
POL047993,PO014845,PRT0425,1156,55.5,64158.0
POL047994,PO019949,PRT0041,1567,230.68,361475.56
POL047995,PO010391,PRT0722,1164,8.43,9812.52
POL047996,PO008142,PRT0511,2798,108.08,302407.84
POL047997,PO009312,PRT0793,597,41.15,24566.55
POL047998,PO002568,PRT0991,4721,39.12,184685.52
POL047999,PO000141,PRT0263,762,2.48,1889.76
POL048000,PO006587,PRT0273,1334,83.98,112029.32
POL048001,PO007988,PRT0844,4613,44.97,207446.61
POL048002,PO016325,PRT0073,2506,32.18,80643.08
POL048003,PO004113,PRT0929,4142,115.86,479892.12
POL048004,PO006869,PRT0160,1427,55.99,79897.73
POL048005,PO019545,PRT0105,1528,88.24,134830.72
POL048006,PO013864,PRT0171,1025,16.25,16656.25
POL048007,PO006327,PRT0595,4161,304.52,1267107.72
POL048008,PO017980,PRT0812,2959,23.29,68915.11
POL048009,PO004494,PRT0027,263,13.19,3468.97
POL048010,PO000967,PRT0369,4970,35.81,177975.7
POL048011,PO019156,PRT0034,419,51.88,21737.72
POL048012,PO012481,PRT0512,4187,133.53,559090.11
POL048013,PO008330,PRT0474,4235,98.84,418587.4
POL048014,PO013178,PRT0696,1238,25.85,32002.3
POL048015,PO008202,PRT0163,347,83.67,29033.49
POL048016,PO006362,PRT0018,123,167.04,20545.92
POL048017,PO015575,PRT0275,4482,15.1,67678.2
POL048018,PO018169,PRT0169,2754,27.21,74936.34
POL048019,PO018170,PRT0077,265,35.5,9407.5
POL048020,PO019650,PRT0552,4486,29.24,131170.64
POL048021,PO004548,PRT0609,2147,20.52,44056.44
POL048022,PO016455,PRT0673,120,118.17,14180.4
POL048023,PO002204,PRT0261,2029,15.78,32017.62
POL048024,PO011389,PRT0145,4359,200.08,872148.72
POL048025,PO007694,PRT0137,2219,17.7,39276.3
POL048026,PO016662,PRT0203,2757,78.76,217141.32
POL048027,PO005263,PRT0809,3662,90.43,331154.66
POL048028,PO013597,PRT0206,2327,55.86,129986.22
POL048029,PO015646,PRT0163,1675,83.67,140147.25
POL048030,PO001160,PRT0428,3380,157.6,532688.0
POL048031,PO018027,PRT0971,2711,104.76,284004.36
POL048032,PO017274,PRT0471,4333,26.57,115127.81
POL048033,PO008637,PRT0922,2469,14.57,35973.33
POL048034,PO018999,PRT0552,815,29.24,23830.6
POL048035,PO013149,PRT0065,4845,63.44,307366.8
POL048036,PO009485,PRT0525,4339,81.31,352804.09
POL048037,PO001639,PRT0103,1499,25.17,37729.83
POL048038,PO013420,PRT0595,1576,304.52,479923.52
POL048039,PO006841,PRT0863,3339,444.91,1485554.49
POL048040,PO005553,PRT0507,1011,20.62,20846.82
POL048041,PO019421,PRT0874,4114,18.45,75903.3
POL048042,PO001657,PRT0477,3765,52.52,197737.8
POL048043,PO013226,PRT0335,767,72.25,55415.75
POL048044,PO010967,PRT0113,3615,128.18,463370.7
POL048045,PO011812,PRT0167,4756,285.82,1359359.92
POL048046,PO016260,PRT0678,2892,278.12,804323.04
POL048047,PO005577,PRT0354,4862,29.14,141678.68
POL048048,PO018483,PRT0255,2655,47.57,126298.35
POL048049,PO014717,PRT0914,1700,116.98,198866.0
POL048050,PO009758,PRT0298,3342,42.34,141500.28
POL048051,PO002678,PRT0126,4182,191.02,798845.64
POL048052,PO003046,PRT0854,3703,85.73,317458.19
POL048053,PO009374,PRT0641,2684,25.31,67932.04
POL048054,PO002490,PRT0577,1338,180.24,241161.12
POL048055,PO018226,PRT0478,2966,42.48,125995.68
POL048056,PO014639,PRT0153,1794,19.22,34480.68
POL048057,PO008150,PRT0138,615,25.59,15737.85
POL048058,PO017529,PRT0617,2167,36.14,78315.38
POL048059,PO008955,PRT0192,1468,65.7,96447.6
POL048060,PO006177,PRT0746,1996,18.53,36985.88
POL048061,PO010512,PRT0294,2227,65.35,145534.45
POL048062,PO017699,PRT0211,1204,154.17,185620.68
POL048063,PO011034,PRT0243,4290,49.6,212784.0
POL048064,PO001849,PRT0065,2742,63.44,173952.48
POL048065,PO009732,PRT0949,866,155.91,135018.06
POL048066,PO019637,PRT0480,433,261.1,113056.3
POL048067,PO018411,PRT0104,1524,17.43,26563.32
POL048068,PO013355,PRT0181,242,248.12,60045.04
POL048069,PO009794,PRT0378,1182,38.35,45329.7
POL048070,PO015512,PRT0288,1372,53.02,72743.44
POL048071,PO019930,PRT0964,4708,58.39,274900.12
POL048072,PO012300,PRT0564,2800,55.16,154448.0
POL048073,PO011349,PRT0045,4956,33.64,166719.84
POL048074,PO008652,PRT0436,244,163.28,39840.32
POL048075,PO018854,PRT0055,4746,75.55,358560.3
POL048076,PO004724,PRT0059,294,43.16,12689.04
POL048077,PO019724,PRT0397,4082,33.59,137114.38
POL048078,PO017533,PRT0947,3463,30.81,106695.03
POL048079,PO003853,PRT0883,4184,22.39,93679.76
POL048080,PO016113,PRT0972,2801,19.2,53779.2
POL048081,PO005870,PRT0290,2403,20.12,48348.36
POL048082,PO000387,PRT0504,1417,185.92,263448.64
POL048083,PO005373,PRT0382,2619,75.12,196739.28
POL048084,PO008529,PRT0200,650,38.54,25051.0
POL048085,PO013473,PRT0043,4503,30.19,135945.57
POL048086,PO015239,PRT0698,1142,49.79,56860.18
POL048087,PO018441,PRT0860,3637,54.95,199853.15
POL048088,PO004865,PRT0748,915,18.1,16561.5
POL048089,PO003211,PRT0979,2576,9.33,24034.08
POL048090,PO009033,PRT0959,4766,171.28,816320.48
POL048091,PO014429,PRT0481,463,29.89,13839.07
POL048092,PO010576,PRT0328,67,62.39,4180.13
POL048093,PO013156,PRT0661,2604,20.93,54501.72
POL048094,PO002122,PRT0799,4232,128.94,545674.08
POL048095,PO004977,PRT0819,491,35.37,17366.67
POL048096,PO007006,PRT0031,3525,20.46,72121.5
POL048097,PO012837,PRT0981,318,200.87,63876.66
POL048098,PO015284,PRT0481,2071,29.89,61902.19
POL048099,PO005773,PRT0843,1660,13.49,22393.4
POL048100,PO014004,PRT0059,2794,43.16,120589.04
POL048101,PO011911,PRT0589,1998,64.35,128571.3
POL048102,PO000681,PRT0428,60,157.6,9456.0
POL048103,PO019213,PRT0273,778,83.98,65336.44
POL048104,PO010085,PRT0352,4917,107.8,530052.6
POL048105,PO000620,PRT0897,1076,28.97,31171.72
POL048106,PO011588,PRT0321,898,35.79,32139.42
POL048107,PO010421,PRT0057,670,16.92,11336.4
POL048108,PO011887,PRT0401,3589,9.25,33198.25
POL048109,PO000566,PRT0962,1795,95.9,172140.5
POL048110,PO018524,PRT0446,2137,56.58,120911.46
POL048111,PO017529,PRT0588,1154,16.78,19364.12
POL048112,PO004433,PRT0934,2833,22.9,64875.7
POL048113,PO003425,PRT0846,3484,154.81,539358.04
POL048114,PO012465,PRT0110,2959,31.2,92320.8
POL048115,PO008994,PRT0205,1579,11.0,17369.0
POL048116,PO002201,PRT0665,3274,18.72,61289.28
POL048117,PO008548,PRT0314,3643,63.49,231294.07
POL048118,PO003893,PRT0144,1471,38.39,56471.69
POL048119,PO010571,PRT0490,4622,67.04,309858.88
POL048120,PO018577,PRT0338,3342,25.61,85588.62
POL048121,PO006639,PRT0191,4121,70.68,291272.28
POL048122,PO012559,PRT0687,142,54.74,7773.08
POL048123,PO013425,PRT0052,2135,114.32,244073.2
POL048124,PO015453,PRT0618,4530,288.5,1306905.0
POL048125,PO016262,PRT0306,3676,36.37,133696.12
POL048126,PO002589,PRT0156,156,85.93,13405.08
POL048127,PO000234,PRT0476,492,106.12,52211.04
POL048128,PO018809,PRT0920,1335,144.45,192840.75
POL048129,PO003118,PRT0274,1169,74.92,87581.48
POL048130,PO008734,PRT0234,2832,19.66,55677.12
POL048131,PO001159,PRT0943,441,55.71,24568.11
POL048132,PO000466,PRT0233,3660,34.35,125721.0
POL048133,PO017487,PRT0285,1789,828.55,1482275.95
POL048134,PO011686,PRT0097,4735,41.97,198727.95
POL048135,PO005010,PRT0035,2719,220.25,598859.75
POL048136,PO013958,PRT0496,1820,50.96,92747.2
POL048137,PO009623,PRT0837,2936,114.48,336113.28
POL048138,PO007870,PRT0396,3145,22.75,71548.75
POL048139,PO004420,PRT0313,4992,64.09,319937.28
POL048140,PO004149,PRT0364,3121,93.5,291813.5
POL048141,PO013461,PRT0597,899,98.05,88146.95
POL048142,PO019528,PRT0747,3939,38.45,151454.55
POL048143,PO013860,PRT0842,3738,56.82,212393.16
POL048144,PO006616,PRT0730,4667,17.77,82932.59
POL048145,PO010107,PRT0548,3027,99.65,301640.55
POL048146,PO019905,PRT0430,3387,22.99,77867.13
POL048147,PO002439,PRT0935,1731,47.09,81512.79
POL048148,PO007440,PRT0869,1892,56.08,106103.36
POL048149,PO009168,PRT0350,4381,60.16,263560.96
POL048150,PO015681,PRT0790,2774,8.77,24327.98
POL048151,PO012171,PRT0732,2219,74.02,164250.38
POL048152,PO017151,PRT0880,2860,85.69,245073.4
POL048153,PO012428,PRT0643,2446,26.91,65821.86
POL048154,PO002673,PRT0120,2585,60.43,156211.55
POL048155,PO009437,PRT0966,3400,104.8,356320.0
POL048156,PO010122,PRT0973,3354,64.88,217607.52
POL048157,PO013507,PRT0187,4772,48.36,230773.92
POL048158,PO003563,PRT0296,3922,19.02,74596.44
POL048159,PO016452,PRT0978,3865,4.76,18397.4
POL048160,PO017304,PRT0784,4661,53.97,251554.17
POL048161,PO001728,PRT0786,4213,314.14,1323471.82
POL048162,PO016832,PRT0660,1830,29.5,53985.0
POL048163,PO015479,PRT0627,3663,15.0,54945.0
POL048164,PO016379,PRT0091,4366,35.79,156259.14
POL048165,PO002767,PRT0932,570,149.15,85015.5
POL048166,PO009925,PRT0623,3338,149.25,498196.5
POL048167,PO002456,PRT0523,817,19.49,15923.33
POL048168,PO002969,PRT0735,2682,75.44,202330.08
POL048169,PO019812,PRT0055,2849,75.55,215241.95
POL048170,PO009094,PRT0462,3637,104.92,381594.04
POL048171,PO008862,PRT0324,584,176.6,103134.4
POL048172,PO013069,PRT0880,4295,85.69,368038.55
POL048173,PO007531,PRT0677,2948,56.67,167063.16
POL048174,PO003052,PRT0452,2085,352.81,735608.85
POL048175,PO008171,PRT0116,910,42.15,38356.5
POL048176,PO014463,PRT0007,1135,455.2,516652.0
POL048177,PO000425,PRT0676,1758,17.77,31239.66
POL048178,PO010018,PRT0270,166,36.77,6103.82
POL048179,PO002293,PRT0419,4579,85.07,389535.53
POL048180,PO006596,PRT0149,1831,50.28,92062.68
POL048181,PO001005,PRT0189,758,16.82,12749.56
POL048182,PO011040,PRT0879,4026,85.48,344142.48
POL048183,PO006602,PRT0389,962,269.84,259586.08
POL048184,PO018352,PRT0241,3006,17.57,52815.42
POL048185,PO008033,PRT0032,1732,439.83,761785.56
POL048186,PO016743,PRT0465,4009,30.27,121352.43
POL048187,PO018165,PRT0335,3945,72.25,285026.25
POL048188,PO014486,PRT0176,3907,156.22,610351.54
POL048189,PO000667,PRT0542,467,13.41,6262.47
POL048190,PO008322,PRT0157,2160,147.32,318211.2
POL048191,PO017821,PRT0753,1962,15.17,29763.54
POL048192,PO018528,PRT0108,1572,38.08,59861.76
POL048193,PO002841,PRT0341,4083,73.11,298508.13
POL048194,PO017590,PRT0006,902,104.65,94394.3
POL048195,PO008590,PRT0492,1055,108.2,114151.0
POL048196,PO006768,PRT0173,3563,31.13,110916.19
POL048197,PO004608,PRT0467,1876,217.6,408217.6
POL048198,PO000250,PRT0072,282,394.78,111327.96
POL048199,PO008984,PRT0769,1689,20.05,33864.45
POL048200,PO008641,PRT0808,4459,22.58,100684.22
POL048201,PO011117,PRT0116,3030,42.15,127714.5
POL048202,PO000029,PRT0529,1772,40.76,72226.72
POL048203,PO016490,PRT0558,4553,23.43,106676.79
POL048204,PO017226,PRT0136,1441,114.43,164893.63
POL048205,PO001152,PRT0927,4698,21.18,99503.64
POL048206,PO000535,PRT0287,4141,29.33,121455.53
POL048207,PO004854,PRT0474,3815,98.84,377074.6
POL048208,PO014140,PRT0921,3305,78.17,258351.85
POL048209,PO005669,PRT0206,999,55.86,55804.14
POL048210,PO002128,PRT0797,3291,134.49,442606.59
POL048211,PO019259,PRT0825,400,23.19,9276.0
POL048212,PO005165,PRT0096,3628,31.05,112649.4
POL048213,PO013011,PRT0353,3537,65.77,232628.49
POL048214,PO006088,PRT0553,4125,290.4,1197900.0
POL048215,PO000194,PRT0170,2330,18.12,42219.6
POL048216,PO019939,PRT0633,4642,29.18,135453.56
POL048217,PO012006,PRT0760,1284,193.04,247863.36
POL048218,PO000001,PRT0441,3747,45.03,168727.41
POL048219,PO009276,PRT0014,4735,7.17,33949.95
POL048220,PO014959,PRT0529,1405,40.76,57267.8
POL048221,PO004053,PRT0141,2249,39.72,89330.28
POL048222,PO015707,PRT0358,1758,64.6,113566.8
POL048223,PO012035,PRT0863,3769,444.91,1676865.79
POL048224,PO004007,PRT0689,158,276.23,43644.34
POL048225,PO009680,PRT0249,4899,135.96,666068.04
POL048226,PO019528,PRT0783,501,44.89,22489.89
POL048227,PO002335,PRT0796,4943,76.9,380116.7
POL048228,PO017003,PRT0806,3755,25.86,97104.3
POL048229,PO014602,PRT0322,2924,53.31,155878.44
POL048230,PO004503,PRT0661,591,20.93,12369.63
POL048231,PO004559,PRT0769,1032,20.05,20691.6
POL048232,PO011375,PRT0432,1640,6.48,10627.2
POL048233,PO006237,PRT0578,2335,251.92,588233.2
POL048234,PO006998,PRT0763,450,256.74,115533.0
POL048235,PO005623,PRT0432,2080,6.48,13478.4
POL048236,PO010370,PRT0547,587,228.0,133836.0
POL048237,PO009157,PRT0706,1054,241.39,254425.06
POL048238,PO009454,PRT0906,518,34.37,17803.66
POL048239,PO015788,PRT0381,4917,56.41,277367.97
POL048240,PO006476,PRT0900,2844,76.54,217679.76
POL048241,PO002664,PRT0340,328,84.7,27781.6
POL048242,PO008233,PRT0062,2744,94.42,259088.48
POL048243,PO018480,PRT0057,1448,16.92,24500.16
POL048244,PO001548,PRT0093,3952,18.88,74613.76
POL048245,PO003855,PRT0280,2205,24.33,53647.65
POL048246,PO007966,PRT0619,1979,48.66,96298.14
POL048247,PO018424,PRT0978,3666,4.76,17450.16
POL048248,PO002644,PRT0399,3491,30.22,105498.02
POL048249,PO018497,PRT0536,3613,72.8,263026.4
POL048250,PO004683,PRT0550,3470,20.43,70892.1
POL048251,PO001043,PRT0974,2721,19.65,53467.65
POL048252,PO010779,PRT0118,282,37.36,10535.52
POL048253,PO015779,PRT0010,232,51.11,11857.52
POL048254,PO002309,PRT0475,969,123.47,119642.43
POL048255,PO012174,PRT0165,3888,71.57,278264.16
POL048256,PO014320,PRT0519,4579,88.22,403959.38
POL048257,PO004318,PRT0408,3893,29.55,115038.15
POL048258,PO001073,PRT0866,4471,98.82,441824.22
POL048259,PO003439,PRT0492,1582,108.2,171172.4
POL048260,PO019294,PRT0030,3919,26.22,102756.18
POL048261,PO002822,PRT0042,260,37.98,9874.8
POL048262,PO001484,PRT0716,3082,80.05,246714.1
POL048263,PO015160,PRT0708,4879,134.81,657737.99
POL048264,PO005666,PRT0028,1882,93.68,176305.76
POL048265,PO019357,PRT0644,1178,9.95,11721.1
POL048266,PO010103,PRT0790,4618,8.77,40499.86
POL048267,PO002184,PRT0323,3097,17.21,53299.37
POL048268,PO012108,PRT0508,4290,16.59,71171.1
POL048269,PO005173,PRT0624,1499,97.16,145642.84
POL048270,PO005946,PRT0115,3752,106.9,401088.8
POL048271,PO006954,PRT0747,943,38.45,36258.35
POL048272,PO002916,PRT0245,3081,54.14,166805.34
POL048273,PO002961,PRT0150,2119,155.31,329101.89
POL048274,PO000942,PRT0192,2781,65.7,182711.7
POL048275,PO005919,PRT0460,2202,12.7,27965.4
POL048276,PO016621,PRT0069,2617,44.23,115749.91
POL048277,PO017194,PRT0531,1301,55.2,71815.2
POL048278,PO009155,PRT0165,613,71.57,43872.41
POL048279,PO002539,PRT0524,4803,209.21,1004835.63
POL048280,PO004027,PRT0310,76,28.17,2140.92
POL048281,PO001688,PRT0669,1026,3.97,4073.22
