KPI_ID,SupplierID,Month,TotalReceived,TotalDefective,PPM,OnTimeDeliveryRate,AverageInspectionScore,ScrapCost,OpenCARCount,SupplierQualityScore,RiskLevel
KPI001563,SUP035,2025-03-01,20347,11,540.62,50.0,92.97,244.2,10,73.73,High
KPI001564,SUP061,2025-12-01,47781,45,941.8,61.54,94.94,1478.69,17,72.47,High
KPI001565,SUP089,2024-12-01,20215,2,98.94,71.43,96.89,78.77,15,78.89,Medium
KPI001566,SUP075,2026-07-01,12125,0,0.0,50.0,96.81,0.0,15,71.23,High
KPI001567,SUP033,2026-02-01,18320,10,545.85,57.14,95.55,315.09,16,71.97,High
KPI001568,SUP099,2025-03-01,34208,39,1140.08,63.16,94.27,1369.55,22,64.93,High
KPI001569,SUP082,2025-02-01,17098,10,584.86,40.0,95.44,315.09,22,66.57,High
KPI001570,SUP044,2025-06-01,29799,21,704.72,44.44,94.78,945.28,9,70.89,High
KPI001571,SUP062,2024-12-01,9856,3,304.38,42.86,94.49,144.04,8,78.25,Medium
KPI001572,SUP048,2025-01-01,29071,24,825.56,68.75,92.84,849.62,13,76.5,Medium
KPI001573,SUP060,2025-09-01,22375,26,1162.01,70.0,94.92,571.67,13,75.91,Medium
KPI001574,SUP043,2025-12-01,13172,5,379.59,90.0,97.82,337.6,10,86.2,Medium
KPI001575,SUP036,2024-08-01,30456,22,722.35,59.09,95.21,695.46,22,72.03,High
KPI001576,SUP096,2025-09-01,18756,11,586.48,71.43,96.1,126.04,9,80.02,Medium
KPI001577,SUP053,2025-03-01,12524,3,239.54,60.0,92.14,63.02,13,74.2,High
KPI001578,SUP020,2024-09-01,20349,0,0.0,50.0,97.82,0.0,14,69.79,High
KPI001579,SUP014,2025-10-01,40380,14,346.71,61.9,93.81,656.07,14,71.67,High
KPI001580,SUP041,2025-04-01,33955,19,559.56,83.33,94.88,486.15,21,74.4,High
KPI001581,SUP063,2025-03-01,48209,33,684.52,61.29,94.27,1402.19,19,71.53,High
KPI001582,SUP034,2026-04-01,27799,34,1223.07,72.73,95.41,1576.61,19,75.11,Medium
KPI001583,SUP091,2024-07-01,21967,1,45.52,88.89,95.33,112.53,12,85.09,Medium
KPI001584,SUP075,2024-12-01,57440,43,748.61,46.43,94.23,1602.48,15,68.84,High
KPI001585,SUP043,2025-01-01,34072,18,528.29,77.78,95.23,378.12,10,82.85,Medium
KPI001586,SUP038,2025-03-01,21737,7,322.03,92.31,95.65,432.13,15,82.37,Medium
KPI001587,SUP087,2025-07-01,14924,20,1340.12,57.14,97.56,504.15,15,74.02,High
KPI001588,SUP095,2024-08-01,23578,2,84.82,63.64,96.85,31.51,11,80.43,Medium
KPI001589,SUP056,2025-05-01,47095,16,339.74,68.75,94.5,561.55,10,76.72,Medium
KPI001590,SUP031,2024-11-01,42398,10,235.86,66.67,96.31,220.57,6,85.65,Medium
KPI001591,SUP007,2026-04-01,26100,7,268.2,68.75,94.86,277.96,12,81.33,Medium
KPI001592,SUP019,2025-01-01,33378,19,569.24,55.0,94.03,433.26,10,73.75,High
KPI001593,SUP025,2025-12-01,23724,28,1180.24,75.0,93.96,837.26,11,78.29,Medium
KPI001594,SUP085,2025-01-01,29385,14,476.43,77.78,95.47,378.12,11,81.76,Medium
KPI001595,SUP006,2026-06-01,5084,5,983.48,77.78,95.21,157.55,16,76.62,Medium
KPI001596,SUP065,2025-10-01,27999,18,642.88,50.0,92.88,537.91,11,71.7,High
KPI001597,SUP001,2026-05-01,25456,0,0.0,91.67,97.14,0.0,20,76.7,Medium
KPI001598,SUP030,2026-05-01,23692,0,0.0,70.59,97.15,0.0,12,80.46,Medium
KPI001599,SUP027,2024-11-01,22968,28,1219.09,78.95,95.42,1012.81,13,76.32,Medium
KPI001600,SUP018,2026-02-01,25073,17,678.02,78.57,94.31,543.54,16,73.38,High
KPI001601,SUP029,2024-11-01,2050,0,0.0,0.0,95.8,0.0,14,55.67,Critical
KPI001602,SUP019,2025-09-01,20473,3,146.53,60.0,95.6,94.53,10,75.85,Medium
KPI001603,SUP050,2024-10-01,35734,31,867.52,65.0,92.95,1227.75,12,75.63,Medium
KPI001604,SUP001,2024-11-01,35670,28,784.97,72.22,92.84,818.13,20,70.27,High
KPI001605,SUP036,2024-10-01,36109,69,1910.88,54.55,94.7,3103.68,22,68.51,High
KPI001606,SUP061,2025-03-01,47130,41,869.93,54.17,94.14,916.03,17,70.77,High
KPI001607,SUP034,2026-05-01,22937,18,784.76,76.92,95.01,1869.18,19,77.03,Medium
KPI001608,SUP038,2026-07-01,13328,7,525.21,44.44,93.88,309.47,15,69.99,High
KPI001609,SUP074,2024-08-01,38840,4,102.99,60.87,96.3,110.29,15,78.35,Medium
KPI001610,SUP075,2026-01-01,56271,18,319.88,77.78,93.9,624.57,15,77.54,Medium
KPI001611,SUP062,2025-02-01,22833,8,350.37,63.64,95.73,343.23,8,83.35,Medium
KPI001612,SUP026,2026-07-01,46261,15,324.25,57.14,95.62,378.12,8,75.6,Medium
KPI001613,SUP058,2025-12-01,9071,8,881.93,62.5,92.77,479.39,11,71.9,High
KPI001614,SUP069,2026-02-01,21251,13,611.74,41.67,94.75,288.08,10,70.52,High
KPI001615,SUP059,2025-09-01,14890,1,67.16,85.71,97.22,31.51,14,79.28,Medium
KPI001616,SUP031,2026-01-01,30863,26,842.43,75.0,95.01,551.41,6,86.52,Medium
KPI001617,SUP083,2025-04-01,22902,25,1091.61,62.5,92.18,1318.9,14,76.9,Medium
KPI001618,SUP051,2026-06-01,33300,8,240.24,62.5,95.07,252.08,17,71.23,High
KPI001619,SUP092,2024-08-01,20918,11,525.86,76.92,94.8,427.63,10,82.36,Medium
KPI001620,SUP076,2025-02-01,18474,10,541.3,72.73,94.52,469.27,13,80.0,Medium
KPI001621,SUP060,2025-03-01,22466,17,756.7,88.24,94.52,196.94,13,81.28,Medium
KPI001622,SUP007,2025-09-01,20363,14,687.52,54.55,95.69,362.36,12,76.94,Medium
KPI001623,SUP063,2024-09-01,15540,10,643.5,40.0,96.86,686.45,19,66.29,High
KPI001624,SUP078,2025-06-01,12108,23,1899.57,75.0,93.5,585.18,19,70.61,High
KPI001625,SUP024,2024-10-01,44631,2,44.81,70.0,96.71,63.02,16,76.24,Medium
KPI001626,SUP062,2024-08-01,33644,1,29.72,70.59,96.44,31.51,8,85.73,Medium
KPI001627,SUP015,2025-01-01,15167,38,2505.44,58.33,90.16,666.21,17,71.53,High
KPI001628,SUP060,2025-08-01,21602,13,601.8,76.92,94.18,259.96,13,78.76,Medium
KPI001629,SUP050,2025-10-01,9711,10,1029.76,71.43,95.69,157.55,12,76.91,Medium
KPI001630,SUP004,2024-07-01,6628,2,301.75,50.0,96.37,31.51,10,71.18,High
KPI001631,SUP013,2024-08-01,16063,20,1245.1,50.0,92.23,1296.39,11,75.19,Medium
KPI001632,SUP055,2025-09-01,6940,5,720.46,57.14,96.67,157.55,11,72.98,High
KPI001633,SUP097,2025-12-01,14984,17,1134.54,58.33,93.76,346.61,11,72.57,High
KPI001634,SUP070,2025-03-01,28952,11,379.94,64.29,96.08,423.12,12,75.64,Medium
KPI001635,SUP027,2025-02-01,21798,10,458.76,66.67,93.28,913.78,13,74.77,High
KPI001636,SUP015,2026-08-01,596,0,0.0,0.0,95.05,0.0,17,61.96,High
KPI001637,SUP008,2026-07-01,20786,31,1491.39,25.0,93.9,608.81,20,56.99,Critical
KPI001638,SUP059,2024-10-01,34910,27,773.42,73.91,92.01,949.8,14,74.91,High
KPI001639,SUP008,2024-12-01,27245,5,183.52,55.56,96.8,94.53,20,67.25,High
KPI001640,SUP088,2024-11-01,22054,9,408.09,93.33,94.7,445.64,16,84.73,Medium
KPI001641,SUP011,2024-07-01,9567,2,209.05,80.0,96.06,63.02,18,78.31,Medium
KPI001642,SUP013,2025-07-01,12126,12,989.61,90.91,94.34,252.08,11,85.93,Medium
KPI001643,SUP082,2025-09-01,36509,15,410.86,58.62,96.18,427.63,22,71.58,High
KPI001644,SUP007,2024-11-01,48062,31,645.0,61.54,93.56,711.22,12,78.77,Medium
KPI001645,SUP030,2025-11-01,15262,12,786.27,72.73,94.96,390.49,12,79.42,Medium
KPI001646,SUP041,2024-09-01,36250,9,248.28,68.18,95.76,285.83,21,71.23,High
KPI001647,SUP011,2025-01-01,13659,10,732.12,60.0,92.35,417.51,18,72.26,High
KPI001648,SUP061,2024-09-01,18361,13,708.02,69.23,93.93,417.5,17,74.86,High
KPI001649,SUP025,2026-03-01,59180,14,236.57,51.22,95.99,590.81,11,74.23,High
KPI001650,SUP088,2026-06-01,18932,30,1584.62,50.0,94.04,1703.75,16,71.55,High
KPI001651,SUP046,2025-01-01,30556,5,163.63,68.75,96.1,94.53,15,76.67,Medium
KPI001652,SUP070,2024-07-01,13789,10,725.22,81.82,91.22,409.63,12,79.33,Medium
KPI001653,SUP003,2026-06-01,29458,21,712.88,72.22,95.47,1111.83,11,78.58,Medium
KPI001654,SUP063,2024-12-01,32380,11,339.72,68.75,94.64,477.14,19,74.09,High
KPI001655,SUP093,2024-09-01,16827,8,475.43,66.67,94.95,189.06,12,78.82,Medium
KPI001656,SUP080,2024-12-01,32068,15,467.76,53.33,94.87,506.39,11,73.79,High
KPI001657,SUP064,2025-07-01,23619,10,423.39,100.0,96.93,275.71,10,86.81,Medium
KPI001658,SUP082,2025-12-01,63644,19,298.54,71.43,94.88,802.36,22,75.0,Medium
KPI001659,SUP070,2024-08-01,21017,26,1237.09,73.91,93.07,782.11,12,76.33,Medium
KPI001660,SUP005,2025-02-01,18969,7,369.02,92.31,95.42,94.53,16,79.36,Medium
KPI001661,SUP008,2025-12-01,19600,19,969.39,78.57,94.83,630.19,20,71.43,High
KPI001662,SUP075,2026-05-01,25417,15,590.16,100.0,95.88,283.59,15,82.55,Medium
KPI001663,SUP060,2026-04-01,15753,6,380.88,63.64,95.37,416.37,13,75.88,Medium
KPI001664,SUP100,2025-12-01,4183,0,0.0,100.0,98.02,0.0,9,92.47,Low
KPI001665,SUP079,2026-06-01,20844,1,47.98,71.43,95.95,157.55,15,78.78,Medium
KPI001666,SUP095,2024-07-01,21537,3,139.3,100.0,94.99,94.53,11,89.41,Medium
KPI001667,SUP090,2025-10-01,9410,5,531.35,60.0,88.69,207.06,12,74.33,High
KPI001668,SUP029,2025-02-01,33835,0,0.0,61.11,97.38,0.0,14,70.95,High
KPI001669,SUP029,2025-01-01,29566,10,338.23,80.0,93.61,299.35,14,75.0,Medium
KPI001670,SUP096,2026-03-01,33556,17,506.62,60.0,94.05,1241.25,9,77.32,Medium
KPI001671,SUP047,2024-07-01,7711,7,907.79,50.0,93.04,254.33,8,72.37,High
KPI001672,SUP078,2025-02-01,43748,24,548.6,66.67,94.9,1351.54,19,71.23,High
KPI001673,SUP007,2026-01-01,39856,16,401.45,54.55,94.7,315.1,12,77.51,Medium
KPI001674,SUP091,2026-02-01,31996,23,718.84,61.11,95.95,333.1,12,76.8,Medium
KPI001675,SUP095,2024-09-01,5637,2,354.8,66.67,94.84,151.92,11,80.65,Medium
KPI001676,SUP095,2025-06-01,33538,20,596.34,64.0,95.21,263.33,11,79.5,Medium
KPI001677,SUP086,2025-11-01,28912,6,207.53,81.25,95.96,102.41,11,80.5,Medium
KPI001678,SUP025,2026-06-01,12877,5,388.29,77.78,96.64,126.04,11,80.56,Medium
KPI001679,SUP026,2024-11-01,23492,18,766.22,50.0,94.74,543.54,8,72.94,High
KPI001680,SUP074,2024-07-01,8166,11,1347.05,50.0,94.2,173.3,15,73.14,High
KPI001681,SUP075,2025-12-01,21078,14,664.2,69.23,95.84,405.12,15,74.71,High
KPI001682,SUP043,2026-03-01,19417,4,206.01,50.0,96.18,214.94,10,76.55,Medium
KPI001683,SUP035,2024-11-01,23352,6,256.94,50.0,95.82,521.03,10,74.3,High
KPI001684,SUP098,2024-07-01,16408,6,365.68,50.0,94.69,144.04,5,81.63,Medium
KPI001685,SUP041,2024-07-01,13515,5,369.96,37.5,96.59,157.55,21,63.32,High
KPI001686,SUP055,2025-05-01,29164,11,377.18,64.29,94.76,204.82,11,75.45,Medium
KPI001687,SUP045,2026-03-01,23138,5,216.09,76.47,94.79,157.55,14,80.28,Medium
KPI001688,SUP013,2026-01-01,36326,24,660.68,71.43,95.15,1139.96,11,81.71,Medium
KPI001689,SUP067,2025-02-01,21501,2,93.02,42.86,96.99,31.51,17,64.45,High
KPI001690,SUP092,2024-10-01,14787,1,67.63,60.0,96.62,31.51,10,79.05,Medium
KPI001691,SUP070,2026-02-01,31353,39,1243.9,70.0,93.35,1278.38,12,75.34,Medium
KPI001692,SUP050,2025-03-01,22951,13,566.42,52.94,95.28,279.09,12,73.21,High
KPI001693,SUP023,2026-04-01,23419,4,170.8,53.85,96.57,63.02,13,74.15,High
KPI001694,SUP018,2024-09-01,31311,39,1245.57,47.62,92.33,719.1,16,64.51,High
KPI001695,SUP055,2024-10-01,24693,35,1417.41,60.0,95.24,1962.58,11,72.3,High
KPI001696,SUP022,2024-08-01,17872,43,2406.0,70.0,92.5,1551.84,16,74.81,High
KPI001697,SUP085,2024-11-01,31841,1,31.41,68.75,96.55,31.51,11,80.4,Medium
KPI001698,SUP069,2024-12-01,24938,3,120.3,66.67,96.73,94.53,10,77.75,Medium
KPI001699,SUP040,2024-12-01,17803,27,1516.6,61.54,94.93,2269.8,11,70.28,High
KPI001700,SUP085,2025-11-01,30109,20,664.25,54.55,95.09,441.14,11,75.58,Medium
KPI001701,SUP018,2025-11-01,20542,54,2628.76,43.75,92.32,1888.31,16,60.77,High
KPI001702,SUP072,2025-11-01,24842,27,1086.87,64.71,95.51,808.0,10,78.5,Medium
KPI001703,SUP059,2025-03-01,34714,13,374.49,77.27,94.38,640.32,14,76.55,Medium
KPI001704,SUP067,2025-10-01,15043,8,531.81,62.5,93.72,301.59,17,68.48,High
KPI001705,SUP081,2026-03-01,45225,29,641.24,66.67,95.1,791.12,9,80.35,Medium
KPI001706,SUP017,2026-01-01,17932,11,613.43,53.33,96.56,832.75,17,68.26,High
KPI001707,SUP050,2026-07-01,6695,2,298.73,40.0,95.89,112.53,12,70.51,High
KPI001708,SUP089,2025-04-01,29497,32,1084.86,75.0,94.38,1737.52,15,77.81,Medium
KPI001709,SUP047,2025-10-01,26122,34,1301.58,75.0,87.43,898.04,8,77.83,Medium
KPI001710,SUP069,2026-07-01,37174,20,538.01,75.0,93.94,661.71,10,79.0,Medium
KPI001711,SUP024,2025-02-01,10724,17,1585.23,57.14,89.81,530.04,16,69.94,High
KPI001712,SUP058,2026-05-01,29788,14,469.99,70.0,95.04,656.08,11,74.6,High
KPI001713,SUP073,2025-01-01,15828,27,1705.84,76.92,94.82,640.31,12,75.53,Medium
KPI001714,SUP023,2025-09-01,24453,37,1513.11,81.25,94.85,963.28,13,78.32,Medium
KPI001715,SUP020,2026-02-01,14313,12,838.4,50.0,95.8,94.53,14,68.12,High
KPI001716,SUP057,2025-03-01,40456,19,469.65,45.83,95.32,774.23,18,66.89,High
KPI001717,SUP041,2026-03-01,22131,6,271.11,57.14,96.41,189.06,21,68.43,High
KPI001718,SUP069,2024-10-01,17312,7,404.34,45.45,95.13,102.41,10,71.88,High
KPI001719,SUP069,2025-05-01,11977,20,1669.87,12.5,93.8,793.36,10,61.11,High
KPI001720,SUP075,2025-05-01,25548,14,547.99,77.78,94.27,639.2,15,77.08,Medium
KPI001721,SUP096,2025-02-01,13247,7,528.42,70.0,90.63,639.19,9,79.78,Medium
KPI001722,SUP004,2024-12-01,35046,20,570.68,55.56,94.89,755.11,10,72.03,High
KPI001723,SUP082,2026-02-01,27746,7,252.29,70.0,96.05,126.04,22,74.74,High
KPI001724,SUP016,2026-05-01,18759,10,533.08,66.67,96.35,343.23,26,75.14,Medium
KPI001725,SUP054,2025-02-01,32025,36,1124.12,63.64,95.14,945.28,16,74.31,High
KPI001726,SUP094,2025-04-01,20775,10,481.35,75.0,94.0,805.74,13,82.19,Medium
KPI001727,SUP057,2025-10-01,24723,20,808.96,66.67,92.66,1159.1,18,71.42,High
KPI001728,SUP079,2025-09-01,36681,14,381.67,72.73,96.04,220.57,15,78.44,Medium
KPI001729,SUP002,2026-07-01,10287,1,97.21,66.67,96.45,39.39,11,76.27,Medium
KPI001730,SUP073,2025-02-01,25851,7,270.78,66.67,95.91,189.06,12,75.84,Medium
KPI001731,SUP098,2025-04-01,14610,20,1368.93,60.0,95.2,648.2,5,82.12,Medium
KPI001732,SUP020,2024-07-01,6138,2,325.84,57.14,95.77,121.54,14,70.93,High
KPI001733,SUP067,2026-07-01,17133,26,1517.54,88.89,95.64,2506.11,17,73.11,High
KPI001734,SUP008,2025-09-01,9537,1,104.85,16.67,96.03,157.55,20,57.68,Critical
KPI001735,SUP098,2025-02-01,13258,4,301.7,87.5,95.56,378.11,5,91.13,Low
KPI001736,SUP095,2025-05-01,28555,23,805.46,75.0,94.26,828.25,11,81.83,Medium
KPI001737,SUP077,2025-10-01,5970,0,0.0,60.0,97.02,0.0,20,69.33,High
KPI001738,SUP084,2026-05-01,35168,41,1165.83,65.22,92.14,669.58,14,75.19,Medium
KPI001739,SUP014,2025-09-01,19022,7,367.99,69.23,96.31,479.39,14,73.46,High
KPI001740,SUP032,2024-10-01,50730,14,275.97,64.0,95.97,409.63,11,75.81,Medium
KPI001741,SUP060,2026-02-01,14697,6,408.25,83.33,93.95,157.55,13,80.75,Medium
KPI001742,SUP012,2025-09-01,24885,3,120.55,61.54,95.31,94.53,18,70.96,High
KPI001743,SUP046,2025-04-01,10040,15,1494.02,75.0,95.12,220.57,15,75.57,Medium
KPI001744,SUP074,2025-08-01,30360,17,559.95,33.33,95.5,1198.48,15,70.55,High
KPI001745,SUP008,2025-04-01,24445,0,0.0,69.23,97.33,0.0,20,71.03,High
KPI001746,SUP031,2025-12-01,17107,9,526.1,81.82,92.53,333.1,6,88.86,Medium
KPI001747,SUP072,2026-04-01,11587,16,1380.86,75.0,94.89,409.63,10,80.49,Medium
KPI001748,SUP072,2024-11-01,11642,10,858.96,62.5,96.0,94.53,10,78.41,Medium
KPI001749,SUP019,2024-10-01,30323,41,1352.11,80.0,93.65,1228.86,10,78.44,Medium
KPI001750,SUP079,2024-12-01,35260,7,198.53,63.64,96.05,295.96,15,76.53,Medium
KPI001751,SUP058,2025-08-01,30763,8,260.05,58.82,94.15,294.84,11,72.23,High
KPI001752,SUP003,2026-01-01,45591,35,767.7,59.26,94.89,1424.68,11,75.23,Medium
KPI001753,SUP003,2025-05-01,19649,8,407.15,83.33,94.25,252.08,11,81.97,Medium
KPI001754,SUP036,2026-01-01,38776,32,825.25,62.5,94.21,845.13,22,72.67,High
KPI001755,SUP092,2025-05-01,19856,17,856.16,50.0,93.57,552.54,10,74.97,High
KPI001756,SUP003,2026-02-01,59325,74,1247.37,79.41,93.83,1621.61,11,79.31,Medium
KPI001757,SUP022,2024-10-01,25468,6,235.59,73.33,95.53,63.02,16,79.99,Medium
KPI001758,SUP057,2025-02-01,32162,10,310.93,31.25,93.63,291.47,18,63.56,High
KPI001759,SUP036,2024-11-01,19190,7,364.77,77.78,95.25,333.1,22,77.41,Medium
KPI001760,SUP013,2025-10-01,19467,18,924.64,73.33,94.42,696.58,11,81.66,Medium
KPI001761,SUP057,2024-09-01,71915,35,486.69,70.27,94.53,1118.58,18,72.96,High
KPI001762,SUP039,2024-09-01,22341,15,671.41,54.55,90.66,553.67,18,65.84,High
KPI001763,SUP001,2024-08-01,9144,22,2405.95,57.14,87.15,1064.57,20,63.25,High
KPI001764,SUP049,2026-03-01,25686,23,895.43,72.22,93.81,743.85,9,81.29,Medium
KPI001765,SUP021,2026-02-01,23147,20,864.04,52.94,92.93,1038.69,9,73.26,High
KPI001766,SUP007,2025-07-01,23133,10,432.28,68.75,96.68,191.31,12,81.0,Medium
KPI001767,SUP046,2024-07-01,8607,0,0.0,75.0,98.26,0.0,15,78.56,Medium
KPI001768,SUP089,2025-09-01,41292,24,581.23,43.48,95.46,687.59,15,70.94,High
KPI001769,SUP028,2025-01-01,32876,23,699.6,40.91,94.19,805.74,11,75.09,Medium
KPI001770,SUP013,2025-11-01,37581,31,824.88,80.0,93.29,1112.97,11,83.53,Medium
KPI001771,SUP047,2025-09-01,27028,16,591.98,80.0,96.56,726.97,8,80.5,Medium
KPI001772,SUP018,2024-10-01,28989,36,1241.85,61.54,92.31,1070.2,16,67.99,High
KPI001773,SUP012,2025-05-01,28313,26,918.31,83.33,92.84,687.59,18,74.82,High
KPI001774,SUP033,2026-04-01,50850,78,1533.92,66.67,93.79,1889.43,16,72.38,High
KPI001775,SUP056,2025-07-01,23465,28,1193.27,75.0,93.43,1107.33,10,76.58,Medium
KPI001776,SUP086,2025-04-01,20204,18,890.91,63.64,93.56,558.17,11,74.73,High
KPI001777,SUP069,2024-07-01,4963,10,2014.91,83.33,95.54,283.58,10,78.13,Medium
KPI001778,SUP068,2025-05-01,13845,1,72.23,37.5,97.06,157.55,15,68.65,High
KPI001779,SUP063,2025-02-01,42937,37,861.73,68.18,92.96,1092.72,19,72.9,High
KPI001780,SUP062,2024-09-01,27498,13,472.76,58.82,95.65,451.26,8,81.9,Medium
KPI001781,SUP067,2026-05-01,24720,49,1982.2,58.82,91.98,1188.37,17,64.66,High
KPI001782,SUP040,2025-11-01,22658,31,1368.17,55.0,91.92,1165.85,11,68.94,High
KPI001783,SUP070,2025-04-01,26872,13,483.77,58.82,95.66,378.11,12,74.06,High
KPI001784,SUP050,2025-04-01,34711,31,893.09,61.9,93.56,598.68,12,74.8,High
KPI001785,SUP017,2025-12-01,52402,62,1183.16,66.67,93.25,2532.01,17,70.45,High
KPI001786,SUP024,2025-01-01,12660,4,315.96,50.0,94.74,288.09,16,70.69,High
KPI001787,SUP021,2025-08-01,21442,0,0.0,80.0,97.83,0.0,9,81.75,Medium
KPI001788,SUP022,2025-09-01,22691,15,661.06,64.29,94.53,1259.25,16,76.88,Medium
KPI001789,SUP075,2025-01-01,47304,32,676.48,73.33,94.29,894.64,15,75.71,Medium
KPI001790,SUP066,2026-02-01,13527,7,517.48,70.0,94.77,102.41,14,78.37,Medium
KPI001791,SUP068,2026-01-01,20468,20,977.14,81.25,95.59,1218.74,15,77.78,Medium
KPI001792,SUP096,2024-09-01,38068,30,788.06,72.73,95.14,1173.73,9,79.94,Medium
KPI001793,SUP016,2024-10-01,30438,6,197.12,61.11,95.44,247.58,26,74.43,High
KPI001794,SUP058,2025-11-01,20768,5,240.76,60.0,95.87,102.41,11,72.56,High
KPI001795,SUP008,2024-09-01,16636,5,300.55,72.73,96.06,63.02,20,71.31,High
KPI001796,SUP044,2026-02-01,25954,10,385.3,84.62,96.38,94.53,9,81.57,Medium
KPI001797,SUP078,2025-07-01,20813,22,1057.03,66.67,92.75,441.13,19,70.22,High
KPI001798,SUP031,2025-11-01,17677,6,339.42,66.67,95.88,369.11,6,85.45,Medium
KPI001799,SUP100,2025-09-01,17091,11,643.61,54.55,96.45,315.09,9,79.82,Medium
KPI001800,SUP049,2024-12-01,20266,5,246.72,41.67,97.01,126.04,9,74.95,High
KPI001801,SUP029,2024-10-01,35351,12,339.45,71.43,94.6,669.58,14,72.85,High
KPI001802,SUP073,2024-11-01,26810,7,261.1,75.0,95.96,382.62,12,77.94,Medium
KPI001803,SUP010,2025-01-01,25346,9,355.09,50.0,95.7,858.63,9,77.21,Medium
KPI001804,SUP026,2025-03-01,23235,12,516.46,61.54,96.52,540.16,8,76.32,Medium
KPI001805,SUP092,2025-09-01,44139,23,521.08,61.54,95.94,693.2,10,78.53,Medium
KPI001806,SUP087,2026-04-01,19790,20,1010.61,22.22,95.46,1385.29,15,65.95,High
KPI001807,SUP066,2025-01-01,9680,31,3202.48,42.86,93.06,2137.01,14,66.22,High
KPI001808,SUP098,2024-09-01,13632,24,1760.56,45.45,91.03,451.27,5,77.7,Medium
KPI001809,SUP033,2024-07-01,4093,10,2443.2,100.0,86.17,759.6,16,78.89,Medium
KPI001810,SUP068,2025-11-01,34280,13,379.23,64.29,93.22,398.37,15,74.73,High
KPI001811,SUP017,2026-02-01,13866,14,1009.66,75.0,93.26,157.55,17,72.88,High
KPI001812,SUP070,2026-03-01,18761,27,1439.16,45.45,93.58,630.19,12,68.81,High
KPI001813,SUP053,2025-10-01,26399,28,1060.65,50.0,90.46,827.13,13,70.06,High
KPI001814,SUP062,2025-12-01,23140,2,86.43,50.0,95.95,189.06,8,80.47,Medium
KPI001815,SUP071,2025-09-01,18127,13,717.16,83.33,94.68,318.48,9,79.31,Medium
KPI001816,SUP016,2025-11-01,10735,5,465.77,100.0,96.29,157.55,26,83.61,Medium
KPI001817,SUP094,2025-08-01,42046,25,594.59,60.0,93.07,1220.99,13,78.21,Medium
KPI001818,SUP026,2025-10-01,17669,7,396.17,63.16,96.1,325.22,8,76.97,Medium
KPI001819,SUP015,2024-12-01,25625,4,156.1,50.0,95.05,295.96,17,74.14,High
KPI001820,SUP044,2026-07-01,12311,3,243.68,66.67,93.8,70.9,9,77.37,Medium
KPI001821,SUP037,2024-08-01,15945,1,62.72,68.75,96.54,31.51,8,84.93,Medium
KPI001822,SUP051,2026-01-01,24878,26,1045.1,71.43,94.53,553.66,17,71.86,High
KPI001823,SUP036,2026-05-01,4195,0,0.0,50.0,97.03,0.0,22,71.2,High
KPI001824,SUP079,2026-05-01,17978,2,111.25,72.73,94.94,315.1,15,78.98,Medium
KPI001825,SUP036,2025-07-01,21638,33,1525.09,66.67,94.67,283.59,22,72.32,High
KPI001826,SUP063,2026-05-01,32245,30,930.38,76.19,94.34,1208.61,19,74.76,High
KPI001827,SUP046,2026-03-01,5791,0,0.0,75.0,96.57,0.0,15,78.56,Medium
KPI001828,SUP065,2026-06-01,21557,10,463.89,73.33,96.32,157.55,11,77.89,Medium
KPI001829,SUP004,2026-06-01,10142,12,1183.2,80.0,94.12,440.01,10,76.92,Medium
KPI001830,SUP100,2024-10-01,35908,13,362.04,59.09,94.09,299.35,9,81.52,Medium
KPI001831,SUP060,2024-12-01,21191,12,566.28,61.54,94.76,228.45,13,74.98,High
KPI001832,SUP020,2025-07-01,19584,0,0.0,30.77,97.08,0.0,14,64.99,High
KPI001833,SUP023,2024-11-01,26532,29,1093.02,62.5,93.97,1450.55,13,74.47,High
KPI001834,SUP043,2025-07-01,33331,10,300.02,66.67,94.71,335.35,10,80.53,Medium
KPI001835,SUP072,2025-04-01,30215,13,430.25,68.75,95.6,220.57,10,80.83,Medium
KPI001836,SUP100,2026-04-01,33947,15,441.87,63.64,94.09,832.75,9,82.5,Medium
KPI001837,SUP095,2025-11-01,19935,3,150.49,66.67,96.11,153.05,11,81.06,Medium
KPI001838,SUP072,2025-08-01,22630,8,353.51,53.85,95.61,191.31,10,77.26,Medium
KPI001839,SUP022,2026-04-01,13428,2,148.94,45.45,96.32,70.9,16,73.19,High
KPI001840,SUP074,2025-07-01,38900,28,719.79,76.19,92.86,1033.07,15,80.95,Medium
KPI001841,SUP033,2024-08-01,26921,17,631.48,62.5,95.76,506.4,16,73.14,High
KPI001842,SUP099,2024-08-01,14413,3,208.15,64.29,95.41,102.41,22,67.07,High
KPI001843,SUP064,2024-11-01,15243,31,2033.72,42.86,91.62,603.18,10,69.3,High
KPI001844,SUP051,2025-11-01,21133,7,331.24,69.23,96.25,173.3,17,72.74,High
KPI001845,SUP014,2024-07-01,20999,8,380.97,71.43,95.53,303.84,14,73.99,High
KPI001846,SUP020,2025-09-01,27020,8,296.08,46.15,95.07,126.04,14,68.24,High
KPI001847,SUP017,2025-03-01,41668,24,575.98,55.56,95.55,488.41,17,68.89,High
KPI001848,SUP097,2026-03-01,25930,16,617.05,66.67,94.77,660.58,11,75.69,Medium
KPI001849,SUP060,2025-01-01,23240,19,817.56,66.67,92.36,946.41,13,75.76,Medium
