PO_ID,SupplierID,PlantID,OrderDate,DueDate,POStatus,TotalAmount
PO010166,SUP036,PLT005,2026-05-21,2026-06-19,Closed,57895.21
PO010167,SUP014,PLT005,2026-03-17,2026-03-24,Closed,974271.51
PO010168,SUP070,PLT006,2024-07-24,2024-09-01,Closed,873533.78
PO010169,SUP028,PLT002,2025-09-11,2025-09-25,Closed,0.0
PO010170,SUP032,PLT003,2025-04-26,2025-06-09,Closed,148792.99
PO010171,SUP027,PLT005,2024-11-23,2024-12-20,Closed,598592.36
PO010172,SUP082,PLT001,2024-11-29,2025-01-07,Open,365873.32
PO010173,SUP092,PLT004,2024-10-12,2024-11-08,Open,773083.97
PO010174,SUP039,PLT004,2026-01-06,2026-01-25,Closed,370759.76
PO010175,SUP083,PLT001,2026-04-08,2026-04-18,Closed,824403.77
PO010176,SUP037,PLT006,2026-01-31,2026-03-05,Closed,419669.19
PO010177,SUP039,PLT003,2025-02-17,2025-03-07,Delayed,2829355.65
PO010178,SUP054,PLT002,2025-09-17,2025-10-12,Open,294492.67
PO010179,SUP016,PLT002,2026-05-24,2026-06-11,Closed,378069.38
PO010180,SUP050,PLT005,2024-08-19,2024-09-11,Closed,303090.84
PO010181,SUP019,PLT006,2025-09-25,2025-10-12,Closed,883966.35
PO010182,SUP001,PLT004,2025-11-15,2025-12-10,Closed,739739.97
PO010183,SUP097,PLT004,2025-02-20,2025-03-04,Closed,1061608.62
PO010184,SUP030,PLT003,2024-08-20,2024-09-14,Closed,1938617.94
PO010185,SUP080,PLT003,2025-06-16,2025-06-26,Closed,143981.66
PO010186,SUP061,PLT006,2025-05-17,2025-06-09,Open,651965.26
PO010187,SUP054,PLT001,2026-06-13,2026-06-23,Closed,830240.08
PO010188,SUP074,PLT005,2025-09-08,2025-09-30,Closed,215847.2
PO010189,SUP007,PLT004,2025-07-02,2025-07-13,Closed,771055.09
PO010190,SUP014,PLT004,2025-03-04,2025-04-02,Closed,873806.1
PO010191,SUP010,PLT003,2024-12-19,2025-01-03,Closed,131060.02
PO010192,SUP095,PLT002,2025-07-11,2025-07-23,Open,648299.02
PO010193,SUP022,PLT003,2025-02-07,2025-02-24,Closed,977476.53
PO010194,SUP044,PLT004,2024-07-09,2024-08-16,Open,129330.79
PO010195,SUP006,PLT005,2025-12-27,2026-02-04,Closed,1582052.9
PO010196,SUP086,PLT001,2025-09-24,2025-10-17,Closed,389048.85
PO010197,SUP035,PLT001,2026-02-25,2026-03-25,Closed,531989.04
PO010198,SUP056,PLT004,2026-01-18,2026-02-06,Closed,696051.47
PO010199,SUP018,PLT005,2026-06-18,2026-06-25,Closed,1066994.6
PO010200,SUP009,PLT003,2026-02-20,2026-04-06,Delayed,904286.84
PO010201,SUP071,PLT001,2025-03-16,2025-04-12,Closed,2319607.38
PO010202,SUP086,PLT003,2026-02-25,2026-03-10,Closed,691847.82
PO010203,SUP022,PLT005,2026-03-02,2026-04-13,Open,572548.66
PO010204,SUP023,PLT006,2025-04-29,2025-05-27,Closed,1075446.31
PO010205,SUP023,PLT002,2026-01-12,2026-02-25,Open,436536.96
PO010206,SUP015,PLT006,2025-06-08,2025-07-22,Closed,1252749.57
PO010207,SUP021,PLT005,2024-10-12,2024-11-06,Closed,823528.22
PO010208,SUP035,PLT005,2024-07-20,2024-09-03,Open,412095.11
PO010209,SUP037,PLT001,2025-02-06,2025-02-20,Closed,2584832.79
PO010210,SUP066,PLT003,2025-08-21,2025-09-10,Closed,692629.59
PO010211,SUP074,PLT005,2026-05-20,2026-06-21,Closed,1996113.76
PO010212,SUP037,PLT002,2025-08-22,2025-09-05,Closed,49461.28
PO010213,SUP001,PLT001,2026-01-15,2026-01-31,Closed,536225.9
PO010214,SUP014,PLT004,2025-05-08,2025-05-16,Closed,604785.52
PO010215,SUP020,PLT001,2024-12-14,2024-12-23,Closed,1372868.02
PO010216,SUP083,PLT003,2024-08-09,2024-09-17,Closed,603327.32
PO010217,SUP080,PLT005,2024-11-02,2024-12-06,Closed,24213.65
PO010218,SUP051,PLT004,2024-12-28,2025-02-06,Closed,483299.73
PO010219,SUP070,PLT001,2025-07-30,2025-08-25,Closed,132520.5
PO010220,SUP060,PLT002,2025-07-16,2025-08-01,Delayed,581542.71
PO010221,SUP016,PLT002,2025-08-06,2025-09-20,Closed,279076.58
PO010222,SUP086,PLT003,2026-03-15,2026-04-20,Delayed,1815601.48
PO010223,SUP054,PLT003,2026-02-27,2026-03-12,Delayed,1260223.03
PO010224,SUP016,PLT003,2025-11-24,2026-01-06,Closed,3944329.52
PO010225,SUP093,PLT001,2025-07-24,2025-08-09,Closed,316858.7
PO010226,SUP013,PLT001,2026-04-30,2026-05-08,Closed,841982.2
PO010227,SUP041,PLT002,2024-08-22,2024-10-01,Closed,532798.57
PO010228,SUP052,PLT005,2025-06-23,2025-07-22,Closed,324161.95
PO010229,SUP038,PLT002,2025-05-12,2025-06-03,Closed,750225.88
PO010230,SUP094,PLT002,2025-12-31,2026-01-07,Open,398392.72
PO010231,SUP051,PLT002,2025-07-16,2025-08-08,Delayed,553409.52
PO010232,SUP011,PLT006,2025-09-20,2025-10-27,Closed,474653.87
PO010233,SUP002,PLT002,2024-08-01,2024-08-18,Closed,201523.85
PO010234,SUP021,PLT002,2024-11-15,2024-12-08,Closed,182603.76
PO010235,SUP006,PLT004,2025-11-30,2026-01-04,Closed,103043.28
PO010236,SUP040,PLT002,2025-12-11,2025-12-19,Closed,981292.5
PO010237,SUP084,PLT006,2024-11-13,2024-12-02,Delayed,935220.21
PO010238,SUP097,PLT005,2025-11-04,2025-12-18,Closed,537460.34
PO010239,SUP091,PLT004,2024-07-18,2024-08-21,Delayed,464159.46
PO010240,SUP007,PLT005,2026-02-05,2026-03-03,Closed,393969.12
PO010241,SUP063,PLT002,2026-01-07,2026-02-14,Open,199150.65
PO010242,SUP084,PLT003,2024-09-10,2024-10-15,Closed,1173184.63
PO010243,SUP089,PLT001,2025-04-18,2025-05-13,Open,1486936.13
PO010244,SUP090,PLT001,2024-07-16,2024-08-05,Closed,1078196.63
PO010245,SUP010,PLT001,2024-12-19,2025-01-18,Closed,94412.37
PO010246,SUP092,PLT004,2025-05-16,2025-06-30,Delayed,817514.45
PO010247,SUP037,PLT004,2026-01-30,2026-02-15,Closed,400885.11
PO010248,SUP045,PLT003,2026-02-17,2026-03-04,Closed,202213.19
PO010249,SUP038,PLT001,2026-01-17,2026-02-15,Closed,10017.78
PO010250,SUP076,PLT006,2026-01-28,2026-03-10,Closed,150382.98
PO010251,SUP063,PLT004,2025-08-31,2025-09-18,Closed,1147247.82
PO010252,SUP075,PLT005,2026-05-30,2026-06-20,Closed,1297273.41
PO010253,SUP029,PLT005,2024-11-25,2024-12-13,Closed,933901.28
PO010254,SUP022,PLT005,2025-11-16,2025-12-28,Closed,176194.66
PO010255,SUP083,PLT002,2024-12-26,2025-01-26,Delayed,118138.16
PO010256,SUP100,PLT004,2025-12-23,2026-01-09,Closed,40037.82
PO010257,SUP067,PLT001,2024-09-30,2024-11-03,Closed,2432807.7
PO010258,SUP036,PLT002,2024-12-19,2024-12-28,Closed,3288897.67
PO010259,SUP046,PLT004,2025-02-12,2025-03-05,Closed,525440.9
PO010260,SUP011,PLT005,2026-04-17,2026-05-08,Closed,579119.5
PO010261,SUP075,PLT002,2026-02-12,2026-03-14,Open,857776.59
PO010262,SUP093,PLT004,2026-03-18,2026-03-30,Closed,327292.51
PO010263,SUP024,PLT006,2026-05-21,2026-07-04,Open,316506.95
PO010264,SUP041,PLT002,2024-07-25,2024-08-13,Closed,1011560.21
PO010265,SUP093,PLT001,2025-03-22,2025-04-27,Closed,166334.69
PO010266,SUP084,PLT001,2024-12-09,2025-01-15,Closed,2741540.8
PO010267,SUP001,PLT006,2025-04-08,2025-05-08,Closed,1411271.61
PO010268,SUP073,PLT003,2026-06-22,2026-07-18,Closed,181503.65
PO010269,SUP026,PLT003,2026-02-10,2026-03-14,Closed,1020106.43
PO010270,SUP054,PLT006,2024-08-12,2024-09-20,Delayed,776521.55
PO010271,SUP099,PLT001,2025-09-22,2025-10-07,Closed,938696.43
PO010272,SUP042,PLT005,2024-10-19,2024-10-26,Closed,184084.88
PO010273,SUP071,PLT003,2026-04-25,2026-05-18,Closed,607373.68
PO010274,SUP096,PLT002,2025-03-04,2025-03-28,Closed,454560.76
PO010275,SUP075,PLT003,2025-06-07,2025-07-07,Closed,327989.56
PO010276,SUP025,PLT006,2024-08-05,2024-08-24,Open,386496.24
PO010277,SUP079,PLT001,2026-01-30,2026-02-26,Closed,655710.79
PO010278,SUP075,PLT004,2025-02-15,2025-02-28,Closed,305412.71
PO010279,SUP015,PLT006,2026-02-11,2026-03-12,Closed,248784.66
PO010280,SUP004,PLT005,2025-07-05,2025-07-18,Closed,665096.72
PO010281,SUP044,PLT001,2024-12-09,2025-01-04,Closed,1494650.19
PO010282,SUP030,PLT004,2024-10-16,2024-11-19,Closed,319967.67
PO010283,SUP002,PLT003,2025-11-30,2026-01-14,Closed,623414.94
PO010284,SUP009,PLT004,2026-03-15,2026-04-07,Closed,1307062.74
PO010285,SUP019,PLT002,2025-01-19,2025-02-04,Closed,648619.78
PO010286,SUP090,PLT004,2024-10-30,2024-12-02,Closed,449246.21
PO010287,SUP006,PLT006,2026-05-10,2026-06-15,Closed,1348160.23
PO010288,SUP028,PLT006,2026-06-20,2026-07-08,Closed,160365.03
PO010289,SUP018,PLT005,2026-05-31,2026-06-14,Open,214927.71
PO010290,SUP068,PLT005,2025-04-07,2025-04-18,Closed,426743.72
PO010291,SUP097,PLT002,2025-09-21,2025-11-03,Closed,801511.76
PO010292,SUP087,PLT004,2025-12-16,2026-01-11,Closed,98549.1
PO010293,SUP018,PLT001,2025-07-11,2025-08-07,Open,240272.64
PO010294,SUP057,PLT006,2026-05-04,2026-05-21,Closed,1223901.53
PO010295,SUP055,PLT002,2025-04-17,2025-05-31,Closed,0.0
PO010296,SUP028,PLT001,2025-02-01,2025-03-11,Open,486584.16
PO010297,SUP027,PLT002,2024-11-23,2025-01-07,Cancelled,1049634.68
PO010298,SUP003,PLT005,2025-04-28,2025-05-11,Closed,1230272.26
PO010299,SUP031,PLT001,2025-12-03,2025-12-20,Closed,2360136.01
PO010300,SUP075,PLT003,2025-12-02,2025-12-30,Closed,793941.3
PO010301,SUP004,PLT002,2024-10-26,2024-11-03,Closed,367995.61
PO010302,SUP013,PLT005,2025-09-03,2025-10-14,Closed,69643.09
PO010303,SUP091,PLT004,2025-11-01,2025-11-23,Closed,3303270.0
PO010304,SUP092,PLT001,2025-03-23,2025-04-22,Closed,1042151.01
PO010305,SUP017,PLT001,2026-02-16,2026-02-25,Closed,1271768.22
PO010306,SUP010,PLT006,2025-09-03,2025-09-29,Closed,87297.92
PO010307,SUP012,PLT004,2026-06-21,2026-08-01,Open,2497763.83
PO010308,SUP034,PLT004,2025-09-17,2025-10-27,Open,1382102.9
PO010309,SUP061,PLT005,2026-02-17,2026-03-31,Closed,2006962.49
PO010310,SUP024,PLT001,2024-09-17,2024-10-06,Closed,1105497.13
PO010311,SUP074,PLT004,2026-03-07,2026-04-21,Closed,489322.4
PO010312,SUP027,PLT006,2025-12-16,2025-12-23,Open,197994.62
PO010313,SUP036,PLT002,2024-11-02,2024-11-10,Closed,448358.87
PO010314,SUP033,PLT002,2025-12-15,2026-01-22,Closed,162124.38
PO010315,SUP040,PLT002,2026-01-23,2026-02-18,Open,1192230.46
PO010316,SUP047,PLT001,2024-11-22,2024-12-25,Closed,2994344.72
PO010317,SUP038,PLT004,2025-09-10,2025-09-18,Open,999785.29
PO010318,SUP081,PLT003,2025-01-31,2025-02-07,Open,2122527.17
PO010319,SUP031,PLT003,2025-01-14,2025-01-28,Closed,245890.28
PO010320,SUP074,PLT003,2024-12-14,2025-01-19,Open,972102.87
PO010321,SUP098,PLT002,2025-06-10,2025-07-17,Closed,2414259.55
PO010322,SUP087,PLT002,2025-01-11,2025-01-26,Closed,900205.64
PO010323,SUP055,PLT006,2025-05-12,2025-06-10,Closed,264493.45
PO010324,SUP063,PLT004,2025-10-17,2025-10-29,Closed,2738621.0
PO010325,SUP091,PLT005,2025-05-19,2025-05-30,Closed,373188.79
PO010326,SUP098,PLT005,2025-07-30,2025-09-13,Delayed,1751930.17
PO010327,SUP064,PLT006,2025-03-16,2025-04-27,Closed,688202.28
PO010328,SUP063,PLT004,2024-12-17,2025-01-22,Closed,399256.22
PO010329,SUP048,PLT001,2024-10-29,2024-12-03,Closed,237026.83
PO010330,SUP060,PLT006,2026-03-26,2026-05-02,Open,31812.47
PO010331,SUP078,PLT005,2024-11-14,2024-12-04,Open,290012.13
PO010332,SUP029,PLT005,2025-12-02,2026-01-14,Closed,33253.9
PO010333,SUP006,PLT003,2024-07-23,2024-08-09,Closed,907102.18
PO010334,SUP005,PLT003,2026-06-17,2026-07-08,Closed,2578547.15
PO010335,SUP033,PLT003,2024-11-13,2024-12-27,Closed,520954.82
PO010336,SUP053,PLT005,2026-01-19,2026-02-27,Closed,149742.0
PO010337,SUP083,PLT006,2025-03-22,2025-04-03,Closed,338014.98
PO010338,SUP036,PLT001,2026-01-08,2026-01-29,Closed,194055.1
PO010339,SUP064,PLT005,2025-12-31,2026-01-08,Closed,516158.03
PO010340,SUP094,PLT006,2024-10-07,2024-11-02,Open,133456.19
PO010341,SUP045,PLT004,2024-08-21,2024-09-03,Closed,550286.26
PO010342,SUP043,PLT005,2025-09-12,2025-10-21,Closed,1590921.98
PO010343,SUP014,PLT005,2026-04-16,2026-05-29,Closed,493524.62
PO010344,SUP085,PLT004,2025-02-01,2025-02-23,Closed,44449.68
PO010345,SUP047,PLT003,2026-04-28,2026-05-07,Closed,312527.47
PO010346,SUP025,PLT002,2024-10-16,2024-11-30,Closed,61611.61
PO010347,SUP011,PLT006,2026-03-14,2026-04-18,Closed,719673.39
PO010348,SUP004,PLT004,2026-05-20,2026-06-12,Closed,965181.22
PO010349,SUP054,PLT004,2025-02-28,2025-03-27,Open,1867238.19
PO010350,SUP095,PLT004,2025-09-13,2025-09-23,Delayed,56961.72
PO010351,SUP099,PLT003,2025-05-31,2025-06-11,Closed,1568954.7
PO010352,SUP085,PLT003,2025-07-12,2025-08-23,Closed,324078.66
PO010353,SUP046,PLT006,2025-11-19,2025-12-18,Closed,317805.88
PO010354,SUP097,PLT002,2025-10-21,2025-11-18,Closed,1838820.92
PO010355,SUP037,PLT001,2026-03-16,2026-04-09,Closed,1864619.5
PO010356,SUP091,PLT005,2025-01-18,2025-02-27,Closed,1259566.67
PO010357,SUP060,PLT006,2025-10-01,2025-11-06,Delayed,682362.38
PO010358,SUP069,PLT005,2024-11-10,2024-12-20,Delayed,328374.64
PO010359,SUP083,PLT006,2026-06-05,2026-06-22,Closed,879595.52
PO010360,SUP014,PLT001,2025-07-09,2025-07-24,Closed,716825.15
PO010361,SUP100,PLT002,2025-02-19,2025-03-27,Closed,392380.44
PO010362,SUP036,PLT001,2025-01-11,2025-01-18,Closed,331637.76
PO010363,SUP064,PLT001,2026-04-03,2026-04-29,Cancelled,2688525.67
PO010364,SUP038,PLT004,2025-01-21,2025-02-08,Open,957181.21
PO010365,SUP047,PLT006,2024-11-20,2024-12-25,Closed,677108.57
PO010366,SUP036,PLT001,2025-08-04,2025-08-11,Delayed,2010194.33
PO010367,SUP089,PLT003,2026-02-16,2026-02-24,Closed,716295.82
PO010368,SUP062,PLT001,2025-10-12,2025-11-14,Closed,478886.51
PO010369,SUP035,PLT002,2026-03-03,2026-03-26,Delayed,3430714.01
PO010370,SUP099,PLT003,2024-10-24,2024-11-08,Closed,533336.41
PO010371,SUP008,PLT006,2024-08-27,2024-10-04,Closed,74937.04
PO010372,SUP054,PLT004,2024-07-11,2024-08-22,Open,1207523.7
PO010373,SUP016,PLT005,2024-12-15,2024-12-23,Closed,596724.98
PO010374,SUP030,PLT002,2026-01-11,2026-01-18,Closed,80166.24
PO010375,SUP100,PLT001,2026-05-16,2026-06-21,Closed,1031569.48
PO010376,SUP029,PLT001,2025-06-10,2025-07-05,Closed,1670738.65
PO010377,SUP040,PLT004,2025-12-01,2025-12-16,Closed,730410.21
PO010378,SUP073,PLT005,2025-08-21,2025-09-30,Closed,2426002.17
PO010379,SUP077,PLT006,2025-07-28,2025-08-20,Open,580574.93
PO010380,SUP082,PLT001,2026-04-18,2026-05-08,Closed,1783759.73
PO010381,SUP066,PLT001,2025-01-02,2025-01-23,Closed,1009845.38
PO010382,SUP080,PLT005,2025-01-18,2025-02-22,Closed,525999.72
PO010383,SUP076,PLT005,2024-08-14,2024-09-22,Open,235559.93
PO010384,SUP074,PLT002,2025-08-13,2025-09-14,Closed,1808278.69
PO010385,SUP037,PLT005,2025-04-06,2025-04-14,Open,110803.73
PO010386,SUP008,PLT001,2025-01-01,2025-01-20,Closed,555482.73
PO010387,SUP032,PLT002,2026-01-07,2026-02-01,Closed,2772379.46
PO010388,SUP046,PLT006,2025-03-22,2025-04-14,Closed,1146154.93
PO010389,SUP013,PLT005,2025-12-25,2026-01-24,Closed,0.0
PO010390,SUP060,PLT003,2025-06-21,2025-07-08,Closed,387427.88
PO010391,SUP008,PLT001,2025-05-23,2025-06-29,Closed,296032.67
PO010392,SUP098,PLT004,2024-10-05,2024-10-27,Closed,570996.8
PO010393,SUP046,PLT004,2025-01-08,2025-01-24,Closed,626105.89
PO010394,SUP038,PLT001,2025-11-14,2025-12-21,Delayed,2368758.27
PO010395,SUP027,PLT004,2024-11-24,2024-12-22,Open,601044.9
PO010396,SUP084,PLT006,2026-04-12,2026-04-24,Closed,916908.77
PO010397,SUP010,PLT003,2025-01-25,2025-02-08,Closed,899517.81
PO010398,SUP015,PLT005,2025-02-23,2025-03-06,Closed,0.0
PO010399,SUP082,PLT002,2025-01-22,2025-01-30,Open,1161924.13
PO010400,SUP063,PLT001,2026-03-03,2026-03-10,Closed,1032928.38
PO010401,SUP084,PLT005,2025-05-10,2025-06-11,Closed,2722941.27
PO010402,SUP047,PLT002,2025-03-19,2025-03-28,Closed,453014.38
PO010403,SUP034,PLT002,2024-11-23,2024-12-19,Closed,1582957.87
PO010404,SUP057,PLT006,2024-09-14,2024-10-18,Cancelled,1183562.03
PO010405,SUP096,PLT003,2026-02-26,2026-03-20,Closed,2026108.27
PO010406,SUP034,PLT006,2024-07-22,2024-09-02,Open,0.0
PO010407,SUP016,PLT001,2024-10-16,2024-11-19,Closed,1576898.16
PO010408,SUP088,PLT003,2025-06-23,2025-07-06,Closed,580307.64
PO010409,SUP092,PLT005,2025-03-21,2025-05-03,Closed,273166.58
PO010410,SUP053,PLT006,2024-11-24,2024-12-10,Open,82092.6
PO010411,SUP043,PLT003,2025-04-04,2025-04-28,Closed,116015.94
PO010412,SUP069,PLT002,2025-02-15,2025-03-14,Closed,615660.92
PO010413,SUP093,PLT006,2026-01-14,2026-01-29,Closed,803190.49
PO010414,SUP069,PLT001,2025-06-19,2025-06-29,Closed,1935715.25
PO010415,SUP085,PLT003,2026-01-26,2026-03-11,Delayed,2777218.99
PO010416,SUP025,PLT002,2024-07-22,2024-08-09,Closed,431626.19
PO010417,SUP048,PLT005,2025-11-29,2026-01-10,Closed,792728.01
PO010418,SUP066,PLT001,2025-07-17,2025-08-15,Closed,454927.28
PO010419,SUP083,PLT002,2025-11-24,2025-12-22,Closed,401381.39
PO010420,SUP044,PLT001,2025-02-20,2025-02-28,Delayed,866617.57
PO010421,SUP041,PLT001,2025-06-04,2025-07-12,Closed,531183.65
PO010422,SUP012,PLT005,2024-12-24,2025-02-01,Closed,556117.17
PO010423,SUP028,PLT003,2025-05-10,2025-06-14,Closed,990803.21
PO010424,SUP017,PLT003,2025-12-29,2026-01-23,Closed,1046136.86
PO010425,SUP064,PLT004,2025-01-27,2025-03-05,Closed,1004222.56
PO010426,SUP100,PLT003,2025-05-01,2025-05-26,Closed,4402074.46
PO010427,SUP076,PLT002,2026-03-17,2026-04-09,Open,1004793.02
PO010428,SUP037,PLT001,2026-02-17,2026-03-23,Open,2621368.12
PO010429,SUP050,PLT005,2026-01-22,2026-01-29,Closed,2369235.19
PO010430,SUP018,PLT004,2025-07-23,2025-08-31,Closed,2283908.51
PO010431,SUP017,PLT006,2026-05-08,2026-06-11,Closed,420524.0
PO010432,SUP047,PLT002,2025-08-15,2025-09-14,Closed,18162.78
PO010433,SUP030,PLT005,2024-10-15,2024-11-28,Closed,1141954.65
PO010434,SUP084,PLT004,2025-12-30,2026-01-24,Open,262658.14
PO010435,SUP018,PLT001,2026-03-30,2026-04-12,Open,186840.68
PO010436,SUP004,PLT004,2025-10-07,2025-10-30,Closed,928617.66
PO010437,SUP033,PLT003,2024-07-22,2024-08-21,Closed,1159197.91
PO010438,SUP056,PLT001,2026-04-19,2026-06-03,Open,1202271.77
PO010439,SUP008,PLT005,2025-07-08,2025-08-11,Closed,173122.92
PO010440,SUP019,PLT006,2025-07-15,2025-08-05,Closed,898005.42
PO010441,SUP004,PLT004,2026-05-16,2026-06-21,Closed,2934869.73
PO010442,SUP018,PLT003,2025-12-17,2026-01-18,Closed,268222.27
PO010443,SUP091,PLT004,2025-04-20,2025-05-03,Closed,537566.79
PO010444,SUP088,PLT004,2024-12-02,2024-12-16,Closed,912822.16
PO010445,SUP017,PLT003,2026-04-17,2026-05-07,Open,1829965.84
PO010446,SUP096,PLT006,2025-08-02,2025-08-23,Delayed,395186.1
PO010447,SUP039,PLT002,2025-03-26,2025-05-09,Closed,76603.11
PO010448,SUP066,PLT005,2026-04-24,2026-06-08,Closed,640123.17
PO010449,SUP020,PLT004,2025-08-14,2025-09-07,Closed,781358.56
PO010450,SUP020,PLT006,2026-01-27,2026-02-25,Delayed,1815251.03
PO010451,SUP012,PLT004,2024-11-27,2024-12-31,Closed,0.0
PO010452,SUP073,PLT004,2026-04-13,2026-05-06,Closed,268621.39
PO010453,SUP040,PLT005,2026-03-06,2026-04-03,Closed,518161.77
PO010454,SUP092,PLT005,2026-05-08,2026-06-06,Closed,164086.74
PO010455,SUP094,PLT005,2025-07-21,2025-08-26,Closed,224705.09
PO010456,SUP058,PLT006,2024-07-13,2024-07-31,Closed,217718.26
PO010457,SUP064,PLT006,2025-06-11,2025-06-24,Closed,87964.1
PO010458,SUP057,PLT006,2024-07-07,2024-07-23,Open,1223859.27
PO010459,SUP017,PLT002,2025-11-11,2025-12-02,Delayed,1565068.42
PO010460,SUP004,PLT002,2026-01-08,2026-02-01,Closed,969342.94
PO010461,SUP051,PLT006,2025-04-09,2025-04-29,Delayed,1740729.1
PO010462,SUP050,PLT001,2026-03-14,2026-04-20,Closed,166006.18
PO010463,SUP091,PLT001,2025-03-14,2025-04-07,Closed,738995.9
PO010464,SUP006,PLT003,2025-12-03,2025-12-27,Closed,56777.76
PO010465,SUP044,PLT006,2025-01-21,2025-02-21,Closed,1101416.53
PO010466,SUP021,PLT005,2026-01-12,2026-01-24,Closed,1385981.57
PO010467,SUP011,PLT001,2024-09-21,2024-10-30,Delayed,353135.06
PO010468,SUP001,PLT002,2026-04-05,2026-05-04,Closed,741651.06
PO010469,SUP069,PLT006,2026-04-10,2026-04-25,Closed,1037556.21
PO010470,SUP062,PLT006,2025-09-19,2025-09-28,Closed,0.0
PO010471,SUP076,PLT003,2024-07-24,2024-08-21,Closed,411792.76
PO010472,SUP092,PLT002,2026-05-26,2026-07-05,Closed,284486.62
PO010473,SUP063,PLT004,2024-11-05,2024-12-08,Closed,528159.48
PO010474,SUP027,PLT005,2025-05-16,2025-06-03,Closed,568285.6
PO010475,SUP028,PLT002,2026-04-05,2026-04-28,Closed,216604.8
PO010476,SUP025,PLT006,2025-12-15,2026-01-20,Closed,517650.45
PO010477,SUP067,PLT002,2026-01-05,2026-02-09,Closed,1375619.33
PO010478,SUP024,PLT001,2025-05-01,2025-06-14,Closed,53741.16
PO010479,SUP016,PLT001,2025-06-08,2025-07-07,Open,404912.42
PO010480,SUP001,PLT004,2025-01-04,2025-02-04,Closed,938670.76
PO010481,SUP009,PLT003,2024-10-06,2024-10-23,Closed,0.0
PO010482,SUP090,PLT005,2024-08-31,2024-09-23,Closed,1469139.01
PO010483,SUP086,PLT004,2026-04-05,2026-05-18,Delayed,559277.02
PO010484,SUP028,PLT004,2024-06-27,2024-07-25,Open,936011.11
PO010485,SUP061,PLT002,2025-03-19,2025-04-17,Open,397684.96
PO010486,SUP046,PLT002,2025-08-22,2025-08-30,Open,3211714.9
PO010487,SUP072,PLT002,2024-07-13,2024-08-25,Open,436262.63
PO010488,SUP029,PLT001,2025-05-04,2025-06-09,Closed,135486.9
PO010489,SUP047,PLT001,2025-03-18,2025-04-30,Closed,304684.44
PO010490,SUP030,PLT004,2025-12-03,2025-12-23,Closed,342162.55
PO010491,SUP014,PLT002,2025-09-25,2025-10-16,Closed,595860.73
PO010492,SUP036,PLT001,2025-02-21,2025-03-12,Closed,1187461.73
PO010493,SUP044,PLT001,2024-06-29,2024-08-08,Closed,1176811.86
PO010494,SUP088,PLT006,2024-12-22,2025-01-08,Closed,0.0
PO010495,SUP078,PLT006,2025-11-23,2025-12-23,Closed,866935.22
PO010496,SUP068,PLT002,2025-10-15,2025-10-23,Closed,449389.21
PO010497,SUP001,PLT005,2025-04-20,2025-04-28,Open,1013768.46
PO010498,SUP023,PLT001,2024-07-27,2024-08-12,Closed,667801.94
PO010499,SUP011,PLT002,2025-11-13,2025-12-20,Delayed,858298.14
PO010500,SUP067,PLT005,2024-12-13,2024-12-27,Closed,173992.05
PO010501,SUP045,PLT002,2026-02-25,2026-03-21,Closed,821415.06
PO010502,SUP073,PLT004,2025-05-17,2025-06-13,Closed,204494.01
PO010503,SUP031,PLT002,2024-09-05,2024-09-20,Open,1011532.86
PO010504,SUP080,PLT005,2024-08-25,2024-09-21,Closed,1374548.73
PO010505,SUP045,PLT001,2024-09-03,2024-10-09,Closed,326938.71
PO010506,SUP080,PLT001,2025-03-21,2025-04-25,Closed,7164.3
PO010507,SUP002,PLT005,2026-01-29,2026-02-17,Closed,576174.27
PO010508,SUP056,PLT001,2026-03-05,2026-03-15,Closed,549710.2
PO010509,SUP009,PLT004,2026-06-11,2026-07-06,Closed,263646.03
PO010510,SUP094,PLT003,2024-08-23,2024-09-09,Open,310339.4
PO010511,SUP004,PLT001,2025-03-03,2025-03-24,Closed,1137756.37
PO010512,SUP055,PLT004,2026-03-02,2026-04-12,Closed,1978093.6
PO010513,SUP090,PLT004,2024-09-14,2024-10-24,Closed,613087.32
PO010514,SUP044,PLT001,2024-07-03,2024-08-13,Closed,1208484.96
PO010515,SUP097,PLT001,2025-10-28,2025-12-10,Closed,275506.13
PO010516,SUP038,PLT005,2026-04-04,2026-04-13,Closed,835325.72
PO010517,SUP023,PLT002,2024-06-26,2024-07-31,Closed,1825268.84
PO010518,SUP087,PLT004,2024-08-24,2024-09-18,Open,898606.36
PO010519,SUP065,PLT004,2025-08-08,2025-08-26,Delayed,336281.07
PO010520,SUP070,PLT001,2025-05-15,2025-05-28,Closed,977889.79
PO010521,SUP006,PLT003,2025-02-13,2025-02-28,Closed,778938.96
PO010522,SUP084,PLT005,2025-04-28,2025-05-19,Closed,2582842.96
PO010523,SUP006,PLT006,2025-11-19,2025-12-16,Delayed,1681511.94
PO010524,SUP052,PLT002,2024-10-26,2024-11-18,Open,631291.41
PO010525,SUP034,PLT006,2025-10-11,2025-11-11,Closed,864810.73
PO010526,SUP078,PLT002,2024-07-01,2024-07-26,Closed,162725.96
PO010527,SUP014,PLT004,2026-01-06,2026-01-31,Closed,13668483.24
PO010528,SUP058,PLT003,2024-08-06,2024-09-06,Delayed,316795.68
PO010529,SUP072,PLT006,2024-10-05,2024-11-09,Closed,214466.92
