DefectID,InspectionID,DefectCategoryID,RootCauseID,DefectQuantity,Severity,ScrapQuantity,ReworkQuantity,DefectCost
DFT005942,INS021461,DEF009,RC006,1,Minor,0,1,31.51
DFT005943,INS021463,DEF004,RC004,13,Minor,0,13,409.62
DFT005944,INS021466,DEF010,RC004,1,Major,1,0,112.53
DFT005945,INS021466,DEF001,RC009,1,Minor,0,1,31.51
DFT005946,INS021472,DEF006,RC006,1,Minor,0,1,31.51
DFT005947,INS021474,DEF004,RC003,1,Minor,0,1,31.51
DFT005948,INS021477,DEF012,RC004,1,Major,1,0,112.53
DFT005949,INS021481,DEF010,RC001,1,Major,0,1,39.39
DFT005950,INS021482,DEF011,RC008,1,Critical,1,0,157.55
DFT005951,INS021485,DEF010,RC004,1,Minor,0,1,31.51
DFT005952,INS021488,DEF007,RC008,2,Minor,0,2,63.02
DFT005953,INS021490,DEF003,RC001,1,Minor,0,1,31.51
DFT005954,INS021496,DEF003,RC007,4,Minor,0,4,126.04
DFT005955,INS021500,DEF007,RC005,5,Major,2,3,343.23
DFT005956,INS021508,DEF009,RC004,1,Major,1,0,112.53
DFT005957,INS021509,DEF008,RC010,1,Minor,0,1,31.51
DFT005958,INS021511,DEF008,RC005,2,Minor,0,2,63.02
DFT005959,INS021516,DEF008,RC002,1,Critical,1,0,157.55
DFT005960,INS021519,DEF010,RC004,10,Minor,0,10,315.09
DFT005961,INS021521,DEF006,RC006,1,Minor,0,1,31.51
DFT005962,INS021523,DEF005,RC001,1,Minor,0,1,31.51
DFT005963,INS021528,DEF001,RC009,5,Major,2,3,343.23
DFT005964,INS021532,DEF010,RC007,7,Minor,1,6,279.08
DFT005965,INS021532,DEF009,RC002,1,Major,0,1,39.39
DFT005966,INS021533,DEF010,RC003,2,Major,2,0,225.07
DFT005967,INS021533,DEF011,RC003,2,Minor,0,2,63.02
DFT005968,INS021534,DEF001,RC004,2,Minor,0,2,63.02
DFT005969,INS021536,DEF005,RC001,1,Major,0,1,39.39
DFT005970,INS021537,DEF007,RC008,5,Major,4,1,489.52
DFT005971,INS021543,DEF008,RC009,1,Minor,0,1,31.51
DFT005972,INS021543,DEF006,RC006,1,Major,1,0,112.53
DFT005973,INS021549,DEF008,RC007,12,Major,7,5,984.67
DFT005974,INS021550,DEF009,RC001,1,Major,1,0,112.53
DFT005975,INS021555,DEF012,RC003,15,Minor,0,15,472.64
DFT005976,INS021556,DEF005,RC005,5,Minor,1,4,216.06
DFT005977,INS021558,DEF003,RC008,1,Minor,0,1,31.51
DFT005978,INS021558,DEF007,RC006,2,Major,1,1,151.92
DFT005979,INS021560,DEF001,RC005,1,Minor,0,1,31.51
DFT005980,INS021562,DEF005,RC008,1,Major,0,1,39.39
DFT005981,INS021564,DEF006,RC002,10,Minor,1,9,373.61
DFT005982,INS021565,DEF011,RC001,6,Minor,0,6,189.06
DFT005983,INS021566,DEF006,RC009,1,Minor,0,1,31.51
DFT005984,INS021570,DEF004,RC003,1,Major,1,0,112.53
DFT005985,INS021571,DEF007,RC004,3,Major,0,3,118.16
DFT005986,INS021571,DEF005,RC003,2,Minor,0,2,63.02
DFT005987,INS021576,DEF012,RC009,10,Critical,10,0,1575.47
DFT005988,INS021580,DEF001,RC001,3,Minor,0,3,94.53
DFT005989,INS021580,DEF009,RC005,2,Minor,0,2,63.02
DFT005990,INS021582,DEF005,RC010,2,Minor,0,2,63.02
DFT005991,INS021584,DEF003,RC008,1,Major,1,0,112.53
DFT005992,INS021585,DEF007,RC002,1,Major,0,1,39.39
DFT005993,INS021586,DEF009,RC004,1,Minor,0,1,31.51
DFT005994,INS021593,DEF008,RC006,1,Minor,0,1,31.51
DFT005995,INS021594,DEF003,RC003,1,Minor,0,1,31.51
DFT005996,INS021598,DEF004,RC008,1,Minor,0,1,31.51
DFT005997,INS021606,DEF003,RC001,1,Minor,0,1,31.51
DFT005998,INS021616,DEF004,RC002,1,Minor,0,1,31.51
DFT005999,INS021626,DEF001,RC003,1,Minor,0,1,31.51
DFT006000,INS021627,DEF006,RC006,9,Minor,0,9,283.58
DFT006001,INS021639,DEF006,RC006,3,Minor,0,3,94.53
DFT006002,INS021649,DEF001,RC004,2,Minor,0,2,63.02
DFT006003,INS021651,DEF008,RC006,4,Minor,0,4,126.04
DFT006004,INS021655,DEF012,RC007,1,Minor,0,1,31.51
DFT006005,INS021657,DEF002,RC002,1,Minor,0,1,31.51
DFT006006,INS021660,DEF008,RC010,2,Major,0,2,78.77
DFT006007,INS021660,DEF006,RC004,3,Major,1,2,191.31
DFT006008,INS021663,DEF006,RC005,2,Major,2,0,225.07
DFT006009,INS021664,DEF002,RC007,6,Minor,0,6,189.06
DFT006010,INS021667,DEF005,RC004,2,Major,2,0,225.07
DFT006011,INS021668,DEF001,RC003,3,Minor,0,3,94.53
DFT006012,INS021674,DEF009,RC006,2,Major,2,0,225.07
DFT006013,INS021675,DEF012,RC001,3,Minor,0,3,94.53
DFT006014,INS021684,DEF006,RC005,18,Minor,0,18,567.17
DFT006015,INS021684,DEF002,RC001,1,Minor,0,1,31.51
DFT006016,INS021685,DEF004,RC004,1,Minor,0,1,31.51
DFT006017,INS021686,DEF012,RC006,3,Minor,0,3,94.53
DFT006018,INS021689,DEF010,RC009,10,Minor,0,10,315.09
DFT006019,INS021690,DEF008,RC008,2,Minor,0,2,63.02
DFT006020,INS021691,DEF001,RC005,1,Minor,0,1,31.51
DFT006021,INS021696,DEF012,RC010,1,Minor,0,1,31.51
DFT006022,INS021698,DEF004,RC010,4,Minor,0,4,126.04
DFT006023,INS021703,DEF006,RC007,1,Minor,0,1,31.51
DFT006024,INS021703,DEF006,RC001,1,Minor,0,1,31.51
DFT006025,INS021704,DEF012,RC010,1,Minor,0,1,31.51
DFT006026,INS021705,DEF011,RC006,2,Major,2,0,225.07
DFT006027,INS021714,DEF007,RC010,1,Minor,0,1,31.51
DFT006028,INS021715,DEF004,RC007,3,Minor,0,3,94.53
DFT006029,INS021718,DEF005,RC005,1,Minor,0,1,31.51
DFT006030,INS021721,DEF005,RC006,1,Critical,1,0,157.55
DFT006031,INS021721,DEF010,RC004,1,Minor,0,1,31.51
DFT006032,INS021724,DEF007,RC006,1,Minor,0,1,31.51
DFT006033,INS021727,DEF008,RC009,2,Minor,0,2,63.02
DFT006034,INS021730,DEF008,RC002,1,Minor,0,1,31.51
DFT006035,INS021733,DEF011,RC007,1,Minor,0,1,31.51
DFT006036,INS021733,DEF001,RC002,1,Critical,1,0,157.55
DFT006037,INS021733,DEF007,RC001,3,Minor,0,3,94.53
DFT006038,INS021735,DEF001,RC009,1,Major,0,1,39.39
DFT006039,INS021735,DEF001,RC004,2,Minor,0,2,63.02
DFT006040,INS021739,DEF001,RC006,1,Minor,0,1,31.51
DFT006041,INS021740,DEF001,RC002,2,Major,1,1,151.92
DFT006042,INS021749,DEF007,RC009,1,Major,0,1,39.39
DFT006043,INS021753,DEF006,RC007,1,Minor,0,1,31.51
DFT006044,INS021756,DEF004,RC006,2,Minor,0,2,63.02
DFT006045,INS021761,DEF010,RC003,5,Minor,0,5,157.55
DFT006046,INS021763,DEF002,RC004,2,Minor,0,2,63.02
DFT006047,INS021770,DEF010,RC008,3,Major,1,2,191.31
DFT006048,INS021775,DEF001,RC008,2,Minor,0,2,63.02
DFT006049,INS021782,DEF012,RC009,1,Minor,0,1,31.51
DFT006050,INS021784,DEF009,RC003,1,Minor,0,1,31.51
DFT006051,INS021787,DEF005,RC008,1,Minor,0,1,31.51
DFT006052,INS021793,DEF010,RC006,1,Minor,0,1,31.51
DFT006053,INS021796,DEF010,RC010,1,Major,0,1,39.39
DFT006054,INS021797,DEF001,RC002,5,Minor,0,5,157.55
DFT006055,INS021812,DEF007,RC010,1,Minor,0,1,31.51
DFT006056,INS021812,DEF002,RC010,1,Minor,1,0,90.03
DFT006057,INS021814,DEF004,RC006,1,Major,0,1,39.39
DFT006058,INS021815,DEF004,RC009,1,Minor,0,1,31.51
DFT006059,INS021823,DEF009,RC003,2,Minor,0,2,63.02
DFT006060,INS021824,DEF003,RC007,1,Minor,0,1,31.51
DFT006061,INS021824,DEF005,RC009,1,Minor,0,1,31.51
DFT006062,INS021825,DEF009,RC003,1,Minor,0,1,31.51
DFT006063,INS021828,DEF012,RC006,1,Minor,0,1,31.51
DFT006064,INS021831,DEF003,RC003,1,Minor,0,1,31.51
DFT006065,INS021854,DEF006,RC001,1,Minor,0,1,31.51
DFT006066,INS021855,DEF008,RC006,1,Minor,1,0,90.03
DFT006067,INS021864,DEF008,RC008,10,Minor,0,10,315.09
DFT006068,INS021865,DEF003,RC005,2,Minor,0,2,63.02
DFT006069,INS021866,DEF009,RC002,1,Major,1,0,112.53
DFT006070,INS021870,DEF010,RC003,1,Minor,0,1,31.51
DFT006071,INS021879,DEF012,RC004,2,Minor,0,2,63.02
DFT006072,INS021880,DEF006,RC007,3,Major,2,1,264.45
DFT006073,INS021890,DEF010,RC002,1,Minor,0,1,31.51
DFT006074,INS021893,DEF001,RC009,5,Minor,0,5,157.55
DFT006075,INS021894,DEF005,RC004,2,Minor,0,2,63.02
DFT006076,INS021895,DEF002,RC001,5,Minor,0,5,157.55
DFT006077,INS021895,DEF012,RC010,4,Minor,0,4,126.04
DFT006078,INS021910,DEF010,RC003,4,Major,0,4,157.55
DFT006079,INS021912,DEF009,RC002,9,Minor,0,9,283.58
DFT006080,INS021919,DEF010,RC002,1,Critical,1,0,157.55
DFT006081,INS021921,DEF006,RC004,2,Major,2,0,225.07
DFT006082,INS021922,DEF002,RC006,2,Minor,0,2,63.02
DFT006083,INS021929,DEF007,RC001,3,Minor,1,2,153.05
DFT006084,INS021931,DEF011,RC003,7,Minor,0,7,220.57
DFT006085,INS021934,DEF006,RC005,2,Critical,1,1,212.69
DFT006086,INS021937,DEF002,RC004,1,Major,1,0,112.53
DFT006087,INS021941,DEF012,RC003,1,Major,1,0,112.53
DFT006088,INS021943,DEF002,RC008,4,Major,1,3,230.69
DFT006089,INS021944,DEF007,RC001,10,Major,4,6,686.45
DFT006090,INS021945,DEF001,RC001,2,Minor,0,2,63.02
DFT006091,INS021952,DEF009,RC002,1,Minor,1,0,90.03
DFT006092,INS021952,DEF006,RC002,1,Minor,0,1,31.51
DFT006093,INS021960,DEF012,RC002,6,Minor,0,6,189.06
DFT006094,INS021978,DEF002,RC008,1,Minor,0,1,31.51
DFT006095,INS021981,DEF010,RC006,1,Minor,0,1,31.51
DFT006096,INS021983,DEF006,RC005,1,Minor,0,1,31.51
DFT006097,INS021994,DEF006,RC001,1,Minor,1,0,90.03
DFT006098,INS021997,DEF002,RC006,1,Major,1,0,112.53
DFT006099,INS022007,DEF008,RC010,1,Major,1,0,112.53
DFT006100,INS022008,DEF010,RC001,3,Minor,0,3,94.53
DFT006101,INS022009,DEF003,RC002,10,Major,10,0,1125.33
DFT006102,INS022011,DEF011,RC005,2,Minor,0,2,63.02
DFT006103,INS022014,DEF002,RC005,1,Minor,0,1,31.51
DFT006104,INS022022,DEF009,RC006,1,Major,0,1,39.39
DFT006105,INS022031,DEF005,RC003,1,Minor,0,1,31.51
DFT006106,INS022036,DEF003,RC001,1,Minor,0,1,31.51
DFT006107,INS022040,DEF010,RC009,3,Major,3,0,337.6
DFT006108,INS022041,DEF009,RC009,1,Minor,0,1,31.51
DFT006109,INS022046,DEF012,RC009,3,Minor,0,3,94.53
DFT006110,INS022048,DEF004,RC007,4,Major,2,2,303.84
DFT006111,INS022056,DEF002,RC007,3,Critical,3,0,472.64
DFT006112,INS022056,DEF011,RC010,1,Critical,1,0,157.55
DFT006113,INS022057,DEF003,RC002,1,Major,0,1,39.39
DFT006114,INS022070,DEF009,RC006,1,Minor,0,1,31.51
DFT006115,INS022078,DEF009,RC003,2,Minor,0,2,63.02
DFT006116,INS022078,DEF012,RC001,3,Minor,0,3,94.53
DFT006117,INS022081,DEF005,RC007,2,Critical,2,0,315.09
DFT006118,INS022081,DEF002,RC004,1,Minor,0,1,31.51
DFT006119,INS022085,DEF005,RC003,4,Minor,0,4,126.04
DFT006120,INS022094,DEF008,RC008,4,Minor,0,4,126.04
DFT006121,INS022098,DEF012,RC004,10,Major,7,3,905.89
DFT006122,INS022105,DEF007,RC007,1,Minor,1,0,90.03
DFT006123,INS022106,DEF008,RC008,1,Minor,0,1,31.51
DFT006124,INS022108,DEF005,RC001,1,Minor,0,1,31.51
DFT006125,INS022114,DEF006,RC002,1,Major,1,0,112.53
DFT006126,INS022123,DEF003,RC005,1,Major,0,1,39.39
DFT006127,INS022129,DEF003,RC007,1,Minor,0,1,31.51
DFT006128,INS022130,DEF011,RC009,5,Major,4,1,489.52
DFT006129,INS022132,DEF007,RC004,5,Minor,0,5,157.55
DFT006130,INS022133,DEF011,RC002,5,Minor,0,5,157.55
DFT006131,INS022140,DEF007,RC004,6,Major,3,3,455.76
DFT006132,INS022142,DEF007,RC009,1,Minor,1,0,90.03
DFT006133,INS022144,DEF005,RC003,1,Minor,0,1,31.51
DFT006134,INS022146,DEF004,RC002,2,Minor,0,2,63.02
DFT006135,INS022149,DEF007,RC010,1,Major,0,1,39.39
DFT006136,INS022155,DEF005,RC008,1,Minor,0,1,31.51
DFT006137,INS022163,DEF011,RC001,8,Minor,0,8,252.07
DFT006138,INS022163,DEF009,RC009,2,Minor,0,2,63.02
DFT006139,INS022171,DEF007,RC004,12,Minor,0,12,378.11
DFT006140,INS022177,DEF007,RC003,2,Minor,0,2,63.02
DFT006141,INS022182,DEF010,RC006,2,Minor,0,2,63.02
DFT006142,INS022182,DEF009,RC005,6,Minor,0,6,189.06
DFT006143,INS022195,DEF010,RC006,6,Minor,0,6,189.06
DFT006144,INS022195,DEF004,RC001,3,Minor,0,3,94.53
DFT006145,INS022205,DEF007,RC004,2,Minor,0,2,63.02
DFT006146,INS022206,DEF002,RC001,20,Minor,0,20,630.19
DFT006147,INS022229,DEF004,RC007,1,Minor,0,1,31.51
DFT006148,INS022242,DEF006,RC001,3,Minor,0,3,94.53
DFT006149,INS022243,DEF003,RC003,2,Minor,0,2,63.02
DFT006150,INS022243,DEF012,RC008,3,Major,3,0,337.6
DFT006151,INS022245,DEF001,RC004,1,Minor,0,1,31.51
DFT006152,INS022247,DEF009,RC002,2,Minor,0,2,63.02
DFT006153,INS022249,DEF010,RC010,2,Minor,0,2,63.02
DFT006154,INS022253,DEF012,RC006,1,Critical,1,0,157.55
DFT006155,INS022260,DEF003,RC008,2,Critical,2,0,315.09
DFT006156,INS022262,DEF008,RC004,1,Minor,0,1,31.51
DFT006157,INS022263,DEF004,RC002,1,Critical,1,0,157.55
DFT006158,INS022264,DEF004,RC001,2,Major,1,1,151.92
DFT006159,INS022267,DEF010,RC005,1,Minor,0,1,31.51
DFT006160,INS022274,DEF009,RC001,8,Major,4,4,607.68
DFT006161,INS022278,DEF006,RC002,1,Major,0,1,39.39
DFT006162,INS022284,DEF003,RC005,1,Major,0,1,39.39
DFT006163,INS022293,DEF008,RC001,5,Minor,1,4,216.06
DFT006164,INS022295,DEF011,RC009,2,Minor,0,2,63.02
DFT006165,INS022296,DEF003,RC002,3,Minor,0,3,94.53
DFT006166,INS022298,DEF001,RC004,1,Critical,1,0,157.55
DFT006167,INS022302,DEF005,RC008,1,Minor,0,1,31.51
DFT006168,INS022320,DEF002,RC001,1,Minor,0,1,31.51
DFT006169,INS022327,DEF005,RC007,1,Minor,0,1,31.51
DFT006170,INS022328,DEF002,RC004,1,Minor,1,0,90.03
DFT006171,INS022337,DEF005,RC003,1,Major,0,1,39.39
DFT006172,INS022346,DEF003,RC004,5,Critical,5,0,787.73
DFT006173,INS022348,DEF012,RC008,3,Major,3,0,337.6
DFT006174,INS022348,DEF007,RC002,6,Minor,0,6,189.06
DFT006175,INS022352,DEF009,RC010,5,Minor,0,5,157.55
DFT006176,INS022355,DEF008,RC008,1,Minor,0,1,31.51
DFT006177,INS022357,DEF002,RC004,2,Minor,0,2,63.02
DFT006178,INS022364,DEF010,RC009,1,Minor,0,1,31.51
DFT006179,INS022364,DEF010,RC008,1,Minor,0,1,31.51
DFT006180,INS022365,DEF005,RC006,2,Minor,0,2,63.02
DFT006181,INS022366,DEF007,RC009,1,Minor,0,1,31.51
DFT006182,INS022372,DEF004,RC005,2,Minor,0,2,63.02
DFT006183,INS022372,DEF001,RC008,7,Major,0,7,275.71
DFT006184,INS022373,DEF011,RC002,6,Major,6,0,675.2
DFT006185,INS022377,DEF006,RC010,1,Major,0,1,39.39
DFT006186,INS022379,DEF009,RC006,2,Major,2,0,225.07
DFT006187,INS022379,DEF003,RC001,2,Major,1,1,151.92
DFT006188,INS022388,DEF004,RC010,2,Minor,0,2,63.02
DFT006189,INS022389,DEF001,RC007,1,Minor,0,1,31.51
DFT006190,INS022394,DEF001,RC003,1,Major,0,1,39.39
DFT006191,INS022411,DEF004,RC008,2,Minor,0,2,63.02
DFT006192,INS022412,DEF011,RC006,2,Major,2,0,225.07
DFT006193,INS022417,DEF005,RC001,2,Major,2,0,225.07
DFT006194,INS022419,DEF011,RC007,1,Minor,1,0,90.03
DFT006195,INS022420,DEF009,RC010,1,Minor,0,1,31.51
DFT006196,INS022422,DEF002,RC001,6,Minor,0,6,189.06
DFT006197,INS022431,DEF001,RC005,1,Major,1,0,112.53
DFT006198,INS022438,DEF002,RC002,1,Minor,0,1,31.51
DFT006199,INS022439,DEF011,RC008,3,Major,2,1,264.45
DFT006200,INS022442,DEF001,RC005,9,Minor,0,9,283.58
DFT006201,INS022445,DEF005,RC005,2,Critical,1,1,212.69
DFT006202,INS022447,DEF005,RC008,1,Major,1,0,112.53
DFT006203,INS022453,DEF002,RC001,1,Minor,0,1,31.51
DFT006204,INS022458,DEF004,RC003,3,Minor,0,3,94.53
DFT006205,INS022460,DEF005,RC004,1,Minor,0,1,31.51
DFT006206,INS022465,DEF011,RC007,4,Major,2,2,303.84
DFT006207,INS022466,DEF011,RC001,2,Minor,0,2,63.02
DFT006208,INS022470,DEF004,RC009,1,Major,1,0,112.53
DFT006209,INS022470,DEF010,RC010,2,Minor,0,2,63.02
DFT006210,INS022473,DEF008,RC001,5,Major,0,5,196.93
DFT006211,INS022476,DEF011,RC004,1,Minor,0,1,31.51
DFT006212,INS022477,DEF004,RC003,1,Minor,0,1,31.51
DFT006213,INS022477,DEF006,RC007,1,Minor,0,1,31.51
DFT006214,INS022488,DEF006,RC010,3,Major,3,0,337.6
DFT006215,INS022500,DEF004,RC005,4,Major,3,1,376.99
DFT006216,INS022501,DEF012,RC003,3,Major,3,0,337.6
DFT006217,INS022502,DEF012,RC006,7,Minor,0,7,220.57
DFT006218,INS022507,DEF011,RC003,1,Minor,0,1,31.51
DFT006219,INS022507,DEF005,RC002,1,Minor,0,1,31.51
DFT006220,INS022508,DEF011,RC003,1,Minor,0,1,31.51
DFT006221,INS022508,DEF004,RC007,19,Minor,0,19,598.68
DFT006222,INS022509,DEF003,RC003,1,Critical,1,0,157.55
DFT006223,INS022517,DEF011,RC007,4,Major,1,3,230.69
DFT006224,INS022519,DEF006,RC004,2,Major,1,1,151.92
DFT006225,INS022525,DEF002,RC002,2,Minor,0,2,63.02
DFT006226,INS022528,DEF010,RC010,1,Minor,0,1,31.51
DFT006227,INS022539,DEF002,RC009,1,Major,1,0,112.53
DFT006228,INS022541,DEF008,RC006,1,Minor,0,1,31.51
DFT006229,INS022542,DEF006,RC001,1,Minor,0,1,31.51
DFT006230,INS022543,DEF011,RC005,1,Minor,0,1,31.51
DFT006231,INS022543,DEF004,RC006,1,Minor,0,1,31.51
DFT006232,INS022544,DEF012,RC004,2,Major,0,2,78.77
DFT006233,INS022555,DEF001,RC006,1,Major,1,0,112.53
DFT006234,INS022556,DEF008,RC009,1,Minor,0,1,31.51
DFT006235,INS022557,DEF008,RC004,3,Minor,0,3,94.53
DFT006236,INS022561,DEF003,RC006,1,Minor,0,1,31.51
DFT006237,INS022568,DEF008,RC005,1,Major,1,0,112.53
DFT006238,INS022569,DEF005,RC010,1,Minor,0,1,31.51
DFT006239,INS022577,DEF001,RC007,1,Minor,0,1,31.51
DFT006240,INS022577,DEF009,RC003,1,Minor,0,1,31.51
DFT006241,INS022583,DEF011,RC008,2,Major,0,2,78.77
DFT006242,INS022586,DEF010,RC004,5,Minor,0,5,157.55
DFT006243,INS022598,DEF007,RC001,5,Minor,0,5,157.55
DFT006244,INS022604,DEF005,RC001,1,Minor,0,1,31.51
DFT006245,INS022610,DEF006,RC004,1,Minor,0,1,31.51
DFT006246,INS022611,DEF010,RC004,1,Major,1,0,112.53
DFT006247,INS022613,DEF008,RC010,2,Minor,0,2,63.02
DFT006248,INS022617,DEF002,RC008,2,Minor,0,2,63.02
DFT006249,INS022618,DEF004,RC003,1,Minor,0,1,31.51
DFT006250,INS022620,DEF012,RC010,2,Minor,0,2,63.02
DFT006251,INS022626,DEF009,RC005,2,Critical,2,0,315.09
DFT006252,INS022628,DEF006,RC003,2,Minor,0,2,63.02
DFT006253,INS022634,DEF005,RC010,4,Major,2,2,303.84
DFT006254,INS022641,DEF005,RC010,1,Major,1,0,112.53
DFT006255,INS022642,DEF012,RC009,1,Minor,0,1,31.51
DFT006256,INS022642,DEF012,RC002,4,Major,2,2,303.84
DFT006257,INS022654,DEF011,RC003,1,Major,0,1,39.39
DFT006258,INS022657,DEF003,RC005,1,Minor,0,1,31.51
DFT006259,INS022663,DEF011,RC003,1,Minor,0,1,31.51
DFT006260,INS022667,DEF005,RC001,2,Critical,2,0,315.09
DFT006261,INS022675,DEF007,RC006,6,Minor,0,6,189.06
DFT006262,INS022701,DEF009,RC002,1,Critical,1,0,157.55
DFT006263,INS022714,DEF003,RC003,5,Major,1,4,270.08
DFT006264,INS022715,DEF011,RC005,2,Minor,0,2,63.02
DFT006265,INS022720,DEF009,RC003,2,Major,1,1,151.92
DFT006266,INS022721,DEF005,RC003,1,Minor,0,1,31.51
DFT006267,INS022722,DEF004,RC008,2,Major,0,2,78.77
DFT006268,INS022730,DEF009,RC004,1,Major,0,1,39.39
DFT006269,INS022739,DEF006,RC002,1,Minor,0,1,31.51
DFT006270,INS022742,DEF003,RC002,9,Minor,0,9,283.58
DFT006271,INS022743,DEF012,RC009,4,Critical,4,0,630.19
DFT006272,INS022746,DEF007,RC006,2,Major,0,2,78.77
DFT006273,INS022751,DEF006,RC008,1,Minor,0,1,31.51
DFT006274,INS022752,DEF009,RC010,5,Minor,0,5,157.55
DFT006275,INS022753,DEF011,RC010,2,Minor,0,2,63.02
DFT006276,INS022755,DEF008,RC008,1,Minor,0,1,31.51
DFT006277,INS022755,DEF008,RC004,1,Critical,1,0,157.55
DFT006278,INS022756,DEF001,RC003,2,Major,1,1,151.92
DFT006279,INS022760,DEF012,RC001,1,Minor,0,1,31.51
DFT006280,INS022771,DEF001,RC008,1,Minor,0,1,31.51
DFT006281,INS022774,DEF002,RC003,1,Minor,0,1,31.51
DFT006282,INS022776,DEF006,RC003,1,Minor,0,1,31.51
DFT006283,INS022776,DEF006,RC010,1,Major,0,1,39.39
DFT006284,INS022782,DEF002,RC006,5,Major,4,1,489.52
DFT006285,INS022786,DEF008,RC006,1,Minor,0,1,31.51
DFT006286,INS022787,DEF004,RC003,2,Minor,0,2,63.02
DFT006287,INS022788,DEF001,RC007,1,Major,1,0,112.53
DFT006288,INS022789,DEF008,RC006,1,Minor,0,1,31.51
DFT006289,INS022789,DEF005,RC002,4,Critical,2,2,425.38
DFT006290,INS022791,DEF011,RC009,4,Minor,0,4,126.04
DFT006291,INS022810,DEF008,RC006,11,Major,5,6,798.99
DFT006292,INS022811,DEF001,RC010,3,Minor,0,3,94.53
DFT006293,INS022811,DEF006,RC001,2,Minor,0,2,63.02
DFT006294,INS022812,DEF004,RC007,7,Minor,0,7,220.57
DFT006295,INS022817,DEF003,RC009,7,Critical,3,4,693.21
DFT006296,INS022822,DEF002,RC005,12,Minor,0,12,378.11
DFT006297,INS022823,DEF004,RC009,2,Major,1,1,151.92
DFT006298,INS022828,DEF011,RC005,1,Minor,0,1,31.51
DFT006299,INS022830,DEF011,RC004,5,Minor,0,5,157.55
DFT006300,INS022834,DEF005,RC002,7,Major,6,1,714.59
DFT006301,INS022840,DEF001,RC008,9,Major,8,1,939.65
DFT006302,INS022841,DEF012,RC007,2,Minor,0,2,63.02
DFT006303,INS022844,DEF002,RC001,4,Minor,0,4,126.04
DFT006304,INS022845,DEF003,RC007,1,Critical,1,0,157.55
DFT006305,INS022847,DEF011,RC010,4,Minor,0,4,126.04
DFT006306,INS022850,DEF008,RC001,1,Critical,1,0,157.55
DFT006307,INS022851,DEF002,RC007,1,Minor,0,1,31.51
DFT006308,INS022855,DEF003,RC005,1,Critical,1,0,157.55
DFT006309,INS022856,DEF005,RC008,1,Minor,0,1,31.51
DFT006310,INS022863,DEF007,RC006,2,Major,1,1,151.92
DFT006311,INS022868,DEF010,RC003,7,Major,2,5,422.0
DFT006312,INS022871,DEF004,RC003,4,Critical,3,1,527.78
DFT006313,INS022871,DEF008,RC002,1,Minor,0,1,31.51
DFT006314,INS022874,DEF002,RC003,1,Minor,0,1,31.51
DFT006315,INS022874,DEF006,RC008,1,Major,0,1,39.39
DFT006316,INS022875,DEF003,RC005,1,Minor,0,1,31.51
DFT006317,INS022882,DEF010,RC009,1,Major,1,0,112.53
DFT006318,INS022883,DEF009,RC004,1,Major,0,1,39.39
DFT006319,INS022884,DEF004,RC001,2,Major,1,1,151.92
DFT006320,INS022891,DEF004,RC007,1,Major,0,1,39.39
DFT006321,INS022897,DEF006,RC007,24,Critical,16,8,2961.88
DFT006322,INS022908,DEF011,RC010,2,Major,1,1,151.92
DFT006323,INS022913,DEF001,RC008,1,Minor,0,1,31.51
DFT006324,INS022913,DEF005,RC007,2,Major,0,2,78.77
DFT006325,INS022920,DEF008,RC001,1,Major,0,1,39.39
DFT006326,INS022921,DEF011,RC008,3,Major,2,1,264.45
DFT006327,INS022923,DEF009,RC008,1,Major,1,0,112.53
DFT006328,INS022924,DEF012,RC008,2,Minor,0,2,63.02
DFT006329,INS022930,DEF008,RC008,3,Major,2,1,264.45
DFT006330,INS022932,DEF006,RC009,4,Minor,0,4,126.04
DFT006331,INS022937,DEF009,RC008,3,Minor,0,3,94.53
DFT006332,INS022938,DEF004,RC002,3,Minor,0,3,94.53
DFT006333,INS022939,DEF008,RC003,1,Minor,0,1,31.51
DFT006334,INS022944,DEF002,RC003,1,Minor,0,1,31.51
DFT006335,INS022952,DEF009,RC003,1,Minor,0,1,31.51
DFT006336,INS022957,DEF012,RC002,2,Major,0,2,78.77
DFT006337,INS022964,DEF001,RC005,5,Critical,4,1,685.33
DFT006338,INS022966,DEF006,RC007,1,Major,1,0,112.53
DFT006339,INS022967,DEF011,RC005,1,Major,1,0,112.53
DFT006340,INS022970,DEF007,RC007,1,Minor,0,1,31.51
DFT006341,INS022972,DEF004,RC010,1,Major,1,0,112.53
DFT006342,INS022974,DEF012,RC005,2,Minor,0,2,63.02
DFT006343,INS022976,DEF011,RC008,2,Critical,2,0,315.09
DFT006344,INS022977,DEF007,RC007,2,Minor,0,2,63.02
DFT006345,INS022979,DEF003,RC001,5,Major,2,3,343.23
DFT006346,INS022980,DEF003,RC010,2,Minor,0,2,63.02
DFT006347,INS022987,DEF002,RC008,3,Minor,0,3,94.53
DFT006348,INS022987,DEF009,RC009,2,Minor,0,2,63.02
DFT006349,INS022990,DEF003,RC008,2,Minor,0,2,63.02
DFT006350,INS022996,DEF007,RC002,5,Minor,0,5,157.55
DFT006351,INS023021,DEF003,RC010,1,Major,0,1,39.39
DFT006352,INS023023,DEF007,RC005,1,Minor,0,1,31.51
DFT006353,INS023024,DEF007,RC007,4,Minor,0,4,126.04
DFT006354,INS023029,DEF002,RC005,1,Minor,0,1,31.51
